epoch,task_id,category,grid_accuracy,cell_accuracy,grid_correct,grid_total,cell_correct,cell_total,copy_rate,change_recall,transformation_quality
54,0934a4d8_eval,S3,0.0000,23.5955,0,4,21,89,0.0948,0.9060,0.235861
54,135a2760_eval,S3,0.0000,62.8571,0,2,330,525,0.1880,0.0556,0.000988
54,136b0064_eval,C1,0.0000,78.9474,0,3,180,228,0.1357,0.3495,0.072218
54,13e47133_eval,S3,0.0000,41.1003,0,3,381,927,0.0575,0.9058,0.158299
54,142ca369_eval,S3,0.0000,85.1918,0,3,955,1121,0.3949,0.0000,0.000000
54,16b78196_eval,S3,0.0000,88.0423,0,2,1583,1798,0.8582,0.6622,0.469376
54,16de56c4_eval,C1,0.0000,84.1026,0,3,328,390,0.1320,0.2179,0.007553
54,1818057f_eval,C1,0.0000,59.3023,0,3,306,516,0.1112,0.8000,0.025957
54,195c6913_eval,S3,0.0000,77.1706,0,3,1271,1647,0.4642,0.7777,0.156888
54,1ae2feb7_eval,C1,0.0000,77.7574,0,3,423,544,0.1765,0.0577,0.002027
54,20270e3b_eval,C1,0.0000,62.7907,0,4,108,172,0.0297,0.6868,0.046725
54,20a9e565_eval,S3,0.0000,74.4681,0,3,70,94,0.6086,0.3902,0.321221
54,21897d95_eval,C1,0.0000,74.9027,0,4,385,514,0.0157,0.9818,0.221863
54,221dfab4_eval,S3,0.0000,79.5133,0,2,1013,1274,0.8320,0.4910,0.444601
54,247ef758_eval,C1,0.0000,59.2445,0,3,298,503,0.1654,0.5995,0.096208
54,269e22fb_eval,S2,0.0000,59.6491,0,5,1190,1995,0.0898,0.9466,0.414851
54,271d71e2_eval,C1,0.0000,73.0769,0,3,361,494,0.1685,0.6012,0.136703
54,28a6681f_eval,C1,0.0000,58.9226,0,3,175,297,0.1094,0.4457,0.036993
54,291dc1e1_eval,C1,0.0000,69.2568,0,4,205,296,0.0962,0.6590,0.181154
54,2b83f449_eval,C1,0.0000,48.4561,0,2,204,421,0.2009,0.5507,0.069916
54,2ba387bc_eval,S3,0.0000,61.8421,0,4,235,380,0.3547,0.6131,0.383331
54,2c181942_eval,S3,0.0000,93.6330,0,3,1250,1335,0.8176,0.6120,0.415642
54,2d0172a1_eval,S3,0.0000,55.0523,0,4,158,287,0.3482,0.6021,0.341269
54,31f7f899_eval,S3,0.0000,76.1364,0,3,335,440,0.2238,0.5000,0.021927
54,332f06d7_eval,C1,0.0000,76.0116,0,4,526,692,0.2635,0.7639,0.024606
54,35ab12c3_eval,S3,0.0000,76.1099,0,3,720,946,0.5945,0.0408,0.016662
54,36a08778_eval,C1,0.0000,53.7234,0,6,505,940,0.2552,0.0000,0.000000
54,38007db0_eval,S3,0.0000,63.6364,0,2,168,264,0.3928,0.5511,0.382578
54,3a25b0d8_eval,S3,0.0000,54.2857,0,2,114,210,0.1944,0.8283,0.467269
54,3dc255db_eval,C1,0.0000,82.3377,0,3,317,385,0.2091,0.5667,0.020762
54,3e6067c3_eval,S3,0.0000,71.2121,0,3,987,1386,0.4977,0.4059,0.160863
54,409aa875_eval,S3,0.0000,89.6732,0,3,686,765,0.3274,0.3572,0.047746
54,446ef5d2_eval,C1,0.0000,78.6982,0,2,266,338,0.1339,0.7688,0.147290
54,45a5af55_eval,S2,0.0000,73.7600,0,2,922,1250,0.0955,0.9880,0.663830
