epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_cell_accuracy,val_change_recall,val_copy_rate,val_grid_accuracy,val_loss,val_transformation_f1
,0.0018498849832733245,0,,,,,,,,
0,,9,,1.4507148265838623,,,,,,
0,,19,,1.0985291004180908,,,,,,
0,,29,,1.4229652881622314,,,,,,
0,,39,,1.1344952583312988,,,,,,
0,,49,,0.8889332413673401,,,,,,
0,,59,,0.909307599067688,,,,,,
0,,69,,0.9809668660163879,,,,,,
0,,79,,0.8743409514427185,,,,,,
0,,89,,0.8610451221466064,,,,,,
0,,99,,0.9138208627700806,,,,,,
0,,100,,,0.7149291038513184,0.5739408135414124,0.2953546941280365,0.0,0.890612781047821,0.25633704662323
0,,100,1.1324272155761719,,,,,,,
,0.0017260788365087466,101,,,,,,,,
1,,109,,0.7539541721343994,,,,,,
1,,119,,0.8356221914291382,,,,,,
1,,129,,0.8485049605369568,,,,,,
1,,139,,0.8713150024414062,,,,,,
1,,149,,0.8994243144989014,,,,,,
1,,159,,0.688351571559906,,,,,,
1,,169,,0.8193327784538269,,,,,,
1,,179,,0.5193169116973877,,,,,,
1,,189,,0.7366544008255005,,,,,,
1,,199,,0.7751359343528748,,,,,,
1,,201,,,0.7196462750434875,0.5847378373146057,0.2887016236782074,0.0,0.8706748485565186,0.26572760939598083
1,,201,0.8521400094032288,,,,,,,
,0.0013878341532585902,202,,,,,,,,
2,,209,,0.758892834186554,,,,,,
2,,219,,0.6183921694755554,,,,,,
2,,229,,0.6778517365455627,,,,,,
2,,239,,0.7652640342712402,,,,,,
2,,249,,0.8028920292854309,,,,,,
2,,259,,0.7976551651954651,,,,,,
2,,269,,0.7232454419136047,,,,,,
2,,279,,0.7330914735794067,,,,,,
2,,289,,0.8595102429389954,,,,,,
2,,299,,0.7310491800308228,,,,,,
2,,302,,,0.7215375900268555,0.5584497451782227,0.290426105260849,0.0,0.8374271392822266,0.26077505946159363
2,,302,0.8051153421401978,,,,,,,
,0.0009257833232438556,303,,,,,,,,
3,,309,,0.7876984477043152,,,,,,
3,,319,,0.9087983965873718,,,,,,
3,,329,,0.6893542408943176,,,,,,
3,,339,,1.0903253555297852,,,,,,
3,,349,,0.6699538230895996,,,,,,
3,,359,,0.8415196537971497,,,,,,
3,,369,,1.1225541830062866,,,,,,
3,,379,,0.5762122273445129,,,,,,
3,,389,,0.7415760159492493,,,,,,
3,,399,,0.7386772036552429,,,,,,
3,,403,,,0.7296271324157715,0.5757884383201599,0.294476717710495,0.0,0.8069144487380981,0.2634834349155426
3,,403,0.7871341705322266,,,,,,,
,0.0004637324932291214,404,,,,,,,,
4,,409,,0.9931972026824951,,,,,,
4,,419,,0.6230725646018982,,,,,,
4,,429,,0.6009089946746826,,,,,,
4,,439,,0.7954386472702026,,,,,,
4,,449,,0.7764126658439636,,,,,,
4,,459,,0.5695230960845947,,,,,,
4,,469,,0.9489010572433472,,,,,,
4,,479,,0.6223568916320801,,,,,,
4,,489,,0.8015874624252319,,,,,,
4,,499,,0.7961812019348145,,,,,,
4,,504,,,0.7292936444282532,0.5569696426391602,0.30089205503463745,0.0,0.7983777523040771,0.256375253200531
4,,504,0.7662108540534973,,,,,,,
,0.0001254878099789647,505,,,,,,,,
5,,509,,1.0463491678237915,,,,,,
5,,519,,0.8093743920326233,,,,,,
5,,529,,0.6469172239303589,,,,,,
5,,539,,0.8092312216758728,,,,,,
5,,549,,1.121605396270752,,,,,,
5,,559,,0.6739593744277954,,,,,,
5,,569,,0.871209442615509,,,,,,
5,,579,,0.7242841720581055,,,,,,
5,,589,,0.6644918918609619,,,,,,
5,,599,,0.7778704762458801,,,,,,
5,,605,,,0.7301931381225586,0.5603070259094238,0.29978615045547485,0.0,0.7887170314788818,0.25738245248794556
5,,605,0.7501602172851562,,,,,,,
,0.0018498849832733245,606,,,,,,,,
6,,609,,0.5612801909446716,,,,,,
6,,619,,0.7826674580574036,,,,,,
6,,629,,0.6418589949607849,,,,,,
6,,639,,0.9608094692230225,,,,,,
6,,649,,0.8130275011062622,,,,,,
6,,659,,0.7664541602134705,,,,,,
6,,669,,0.7117433547973633,,,,,,
6,,679,,0.7114912867546082,,,,,,
6,,689,,1.030034065246582,,,,,,
6,,699,,0.6902182102203369,,,,,,
6,,706,,,0.7132052779197693,0.5762603878974915,0.2915494441986084,0.0,0.859229326248169,0.2621564269065857
6,,706,0.7918569445610046,,,,,,,
,0.0017260788365087466,707,,,,,,,,
7,,709,,0.807668149471283,,,,,,
7,,719,,0.9246369004249573,,,,,,
7,,729,,0.7650763392448425,,,,,,
7,,739,,1.0698727369308472,,,,,,
7,,749,,0.6898891925811768,,,,,,
7,,759,,0.8268934488296509,,,,,,
7,,769,,0.6925773620605469,,,,,,
7,,779,,0.9681064486503601,,,,,,
7,,789,,0.8074502944946289,,,,,,
7,,799,,0.7299705147743225,,,,,,
7,,807,,,0.7275113463401794,0.5928492546081543,0.2957955002784729,0.0,0.8353655934333801,0.2633505165576935
7,,807,0.7976637482643127,,,,,,,
,0.0013878341532585902,808,,,,,,,,
8,,809,,0.8565151691436768,,,,,,
8,,819,,0.7887917160987854,,,,,,
8,,829,,0.6125438809394836,,,,,,
8,,839,,0.7857651114463806,,,,,,
8,,849,,0.6132730841636658,,,,,,
8,,859,,0.777815043926239,,,,,,
8,,869,,0.8360067009925842,,,,,,
8,,879,,0.8647783398628235,,,,,,
8,,889,,0.7100219130516052,,,,,,
8,,899,,0.8763350248336792,,,,,,
8,,908,,,0.7255007028579712,0.5624478459358215,0.2981872260570526,0.0,0.8135865330696106,0.256987601518631
8,,908,0.7738991975784302,,,,,,,
,0.0009257833232438556,909,,,,,,,,
9,,909,,0.7420215010643005,,,,,,
9,,919,,0.7136328816413879,,,,,,
9,,929,,0.9097557067871094,,,,,,
9,,939,,0.8586675524711609,,,,,,
9,,949,,1.0463396310806274,,,,,,
