epoch,task_id,category,grid_accuracy,cell_accuracy,grid_correct,grid_total,cell_correct,cell_total,copy_rate,change_recall,transformation_quality
8,00d62c1b,C1,0.0000,93.6938,0,400,113630,121278,0.3718,0.6749,0.166443
8,0520fde7,C1,2.0000,80.3731,8,400,38772,48240,0.2527,0.6955,0.427474
8,0962bcdd,C1,0.0000,83.3370,0,400,136341,163602,0.4994,0.2440,0.081626
8,0a938d79,C1,0.0000,95.0334,0,400,152999,160995,0.4423,0.5430,0.149447
8,137eaa0f,C1,0.0000,20.4650,0,400,625,3054,0.1369,0.8617,0.197725
8,1b2d62fb,C1,4.2500,81.5731,17,400,44202,54187,0.2526,0.7146,0.492093
8,1c786137,C1,11.7500,52.2314,47,400,2645,5064,0.4818,0.5097,0.242219
8,1e0a9b12,C1,0.2500,89.4294,1,400,100448,112321,0.3292,0.5717,0.148139
8,1f642eb9,C1,0.0000,95.9943,0,400,123369,128517,0.4054,0.3058,0.031928
8,1f876c06,C1,0.0000,92.9891,0,400,120964,130084,0.4206,0.0798,0.013409
8,228f6490,C1,0.0000,96.8840,0,400,151730,156610,0.4959,0.6435,0.142450
8,234bbc79,C1,0.0000,87.4112,0,400,79754,91240,0.5290,0.4602,0.328126
8,23b5c85d,C1,81.2500,99.4234,325,400,10346,10406,0.1623,0.8195,0.730421
8,25d487eb,C1,0.7500,93.5052,3,400,148072,158357,0.4845,0.3328,0.071596
8,264363fd,S3,0.0000,95.0551,0,400,194382,204494,0.5745,0.6448,0.178292
8,272f95fa,S3,0.0000,96.3191,0,400,119322,123882,0.1855,0.9483,0.407557
8,27a28665,C1,0.0000,0.0000,0,400,0,0,0.1169,0.7474,0.000000
8,28e73c20,C1,0.0000,78.0522,0,400,83832,107405,0.1599,0.8192,0.265586
8,29623171,C1,0.0000,93.8685,0,400,72259,76979,0.3315,0.8036,0.230255
8,2dee498d,C1,1.7500,56.1721,7,400,19335,34421,0.3184,0.6198,0.301069
8,31aa019c,C1,0.0000,97.6168,0,400,120258,123194,0.3007,0.9229,0.267045
8,3618c87e,C1,0.0000,97.5404,0,400,107869,110589,0.3863,0.3726,0.040903
8,3631a71a,A2,0.0000,86.1313,0,400,133500,154996,0.3428,0.9722,0.351650
8,36d67576,C1,0.0000,93.5957,0,400,153614,164125,0.5075,0.2125,0.050253
8,39a8645d,C1,2.5000,49.1302,10,400,1525,3104,0.5010,0.4739,0.293092
8,3ac3eb23,C1,0.0000,88.9766,0,400,93389,104959,0.3069,0.5340,0.146946
8,3f7978a0,C1,0.0000,71.8356,0,400,16362,22777,0.4871,0.5446,0.412990
8,445eab21,C1,84.0000,94.6667,336,400,1136,1200,0.0703,0.9455,0.921390
8,447fd412,C1,0.0000,87.4999,0,400,155741,177990,0.4588,0.5885,0.224190
8,4522001f,S2,0.0000,93.2070,0,400,144633,155174,0.3206,0.9823,0.887030
8,50cb2852,C1,0.0000,95.1050,0,400,147447,155036,0.4994,0.7483,0.170562
8,5117e062,C1,13.2500,63.4701,53,400,2985,4703,0.3856,0.6086,0.442478
8,54d9e175,C1,0.0000,87.1201,0,400,88210,101251,0.1222,0.9699,0.354772
8,5ad4f10b,S3,2.7500,60.6502,11,400,3209,5291,0.5042,0.4933,0.346480
8,5bd6f4ac,C1,8.7500,52.5937,35,400,1683,3200,0.5104,0.6727,0.376713
8,5daaa586,C1,0.0000,71.3420,0,400,18474,25895,0.2807,0.7475,0.513837
8,60b61512,C1,0.0000,94.1193,0,400,154238,163875,0.5026,0.3190,0.066105
8,6150a2bd,C1,6.0000,58.5066,24,400,60198,102891,0.2036,0.6158,0.121620
8,62c24649,C1,8.0000,63.9951,32,400,67287,105144,0.1970,0.9077,0.498308
8,662c240a,C1,6.7500,33.1302,27,400,2718,8204,0.1908,0.8065,0.260203
8,67a423a3,C1,0.0000,95.3195,0,400,105676,110865,0.3843,0.4605,0.074774
8,681b3aeb,C1,0.0000,71.0095,0,400,7794,10976,0.1025,0.9038,0.621391
8,6cdd2623,S3,0.0000,82.0731,0,400,117216,142819,0.2847,0.7537,0.303780
8,6cf79266,S3,0.0000,89.4941,0,400,109854,122750,0.3069,0.7475,0.217088
8,6d0160f0,C1,0.0000,94.3340,0,400,92436,97988,0.2947,0.7403,0.177331
8,6e19193c,C1,1.0000,87.3130,4,400,99274,113699,0.3827,0.0474,0.010415
8,6ecd11f4,S3,0.0000,25.7659,0,400,1598,6202,0.5150,0.4848,0.138181
8,7447852a,C1,0.0000,85.7425,0,400,31254,36451,0.3430,0.5521,0.210656
8,7c008303,C1,0.2500,69.2937,1,400,59770,86256,0.2117,0.7309,0.348410
8,8731374e,S3,0.0000,81.0195,0,400,42707,52712,0.1710,0.8453,0.639099
8,8efcae92,S3,0.0000,71.4958,0,400,33134,46344,0.2473,0.7691,0.529701
8,90c28cc7,S3,0.5000,22.3058,2,400,3055,13696,0.3345,0.6519,0.162301
8,913fb3ed,C1,0.2500,78.1539,1,400,72419,92662,0.2440,0.5071,0.124807
8,91714a58,S3,0.0000,98.6467,0,400,132078,133890,0.3374,0.9273,0.258038
8,928ad970,C1,0.0000,91.8448,0,400,141982,154589,0.4798,0.4211,0.108874
8,941d9a10,C1,0.0000,97.2203,0,400,121362,124832,0.3988,0.4702,0.083733
8,9565186b,C1,0.2500,98.6871,1,400,99295,100616,0.2213,0.9445,0.289269
8,95990924,C1,0.7500,93.0217,3,400,117159,125948,0.4109,0.2677,0.062086
8,963e52fc,C1,0.0000,86.5266,0,400,113182,130806,0.2736,0.9275,0.627367
8,9af7a82c,C1,0.0000,79.2666,0,400,33873,42733,0.0762,0.9491,0.468698
8,9edfc990,C1,0.5000,91.5351,2,400,111065,121336,0.3415,0.4765,0.133109
8,a2fd1cf0,S3,0.0000,97.7033,0,400,111882,114512,0.3918,0.2644,0.030978
8,a61f2674,C1,0.0000,97.1664,0,400,127253,130964,0.3907,0.9715,0.259614
8,a8d7556c,S3,0.2500,88.9404,1,400,113608,127735,0.3285,0.7063,0.206717
8,ac0a08a4,S2,3.0000,87.9556,12,400,73223,83250,0.2674,0.8911,0.712313
8,b1948b0a,C1,1.2500,97.9111,5,400,99229,101346,0.2746,0.7389,0.231107
8,b548a754,C1,0.0000,95.5549,0,400,114835,120177,0.3423,0.7395,0.169944
8,b6afb2da,C1,0.0000,92.0272,0,400,146650,159355,0.4032,0.9755,0.338761
8,b782dc8a,S3,0.0000,95.3231,0,400,111387,116852,0.3897,0.4145,0.068683
8,bbc9ae5d,C1,0.0000,90.3885,0,400,64315,71154,0.3859,0.8819,0.746219
8,bc1d5164,C1,0.0000,81.6926,0,400,22356,27366,0.3827,0.6540,0.552208
8,bdad9b1f,C1,0.0000,83.8547,0,400,96640,115247,0.3137,0.5882,0.185480
8,c909285e,S3,0.0000,73.9486,0,400,7860,10629,0.1958,0.8207,0.629772
8,c9e6f938,C1,8.2500,61.4186,33,400,59081,96194,0.1880,0.8741,0.322438
8,cce03e0d,S2,0.0000,79.8027,0,400,52811,66177,0.2158,0.9437,0.706643
8,ce9e57f2,C1,0.0000,97.1700,0,400,125876,129542,0.4031,0.7071,0.121328
8,cf98881b,C1,0.0000,56.4628,0,400,19867,35186,0.1954,0.7858,0.394792
8,d037b0a7,C1,0.0000,88.5651,0,400,100176,113110,0.3477,0.4264,0.141753
8,d4469b4b,C1,0.0000,37.9062,0,400,1213,3200,0.0781,0.9377,0.348875
8,d90796e8,C1,0.0000,96.0201,0,400,103695,107993,0.3871,0.2267,0.020208
8,db3e9e38,C1,0.0000,92.8212,0,400,95422,102802,0.2490,0.6746,0.186477
8,ddf7fa4f,C1,0.0000,98.5585,0,400,151509,153725,0.4079,0.9519,0.261931
8,e40b9e2f,C1,0.0000,92.5460,0,400,117774,127260,0.4158,0.1914,0.032544
8,e48d4e1a,C1,0.0000,92.4038,0,400,100406,108660,0.2971,0.7047,0.179820
8,e50d258f,C1,2.5000,46.1149,10,400,5460,11840,0.1286,0.8857,0.419089
8,e98196ab,C1,0.0000,78.3283,0,400,42385,54112,0.4524,0.5185,0.367061
