epoch,task_id,category,grid_accuracy,cell_accuracy,grid_correct,grid_total,cell_correct,cell_total,copy_rate,change_recall,transformation_quality
19,00d62c1b,C1,0.2500,94.2438,1,400,114297,121278,0.3650,0.7535,0.179815
19,0520fde7,C1,1.5000,81.2645,6,400,39202,48240,0.2575,0.7058,0.435063
19,0962bcdd,C1,0.0000,84.3590,0,400,138013,163602,0.4941,0.3041,0.101918
19,0a938d79,C1,0.0000,96.0241,0,400,154594,160995,0.4362,0.6366,0.177384
19,137eaa0f,C1,0.0000,21.2508,0,400,649,3054,0.0965,0.9040,0.206534
19,1b2d62fb,C1,4.2500,81.0139,17,400,43899,54187,0.2544,0.7118,0.487588
19,1c786137,C1,11.5000,52.0340,46,400,2635,5064,0.4690,0.5240,0.245413
19,1e0a9b12,C1,0.2500,91.0880,1,400,102311,112321,0.3314,0.5960,0.159265
19,1f642eb9,C1,0.0000,96.0184,0,400,123400,128517,0.4045,0.3380,0.034974
19,1f876c06,C1,0.0000,93.1575,0,400,121183,130084,0.4172,0.1348,0.025598
19,228f6490,C1,0.0000,96.9108,0,400,151772,156610,0.4959,0.6486,0.142700
19,234bbc79,C1,0.0000,87.2852,0,400,79639,91240,0.4876,0.5515,0.390952
19,23b5c85d,C1,89.2500,99.7213,357,400,10377,10406,0.1122,0.8803,0.782413
19,25d487eb,C1,0.5000,93.7691,2,400,148490,158357,0.4819,0.3641,0.080658
19,264363fd,S3,0.0000,95.2854,0,400,194853,204494,0.5694,0.7029,0.192889
19,272f95fa,S3,0.0000,96.8050,0,400,119924,123882,0.1836,0.9603,0.411149
19,27a28665,C1,0.0000,0.0000,0,400,0,0,0.0621,0.7819,0.000000
19,28e73c20,C1,0.0000,75.7600,0,400,81370,107405,0.1806,0.7702,0.244783
19,29623171,C1,0.0000,94.4621,0,400,72716,76979,0.3322,0.8150,0.234205
19,2dee498d,C1,2.0000,55.8845,8,400,19236,34421,0.3171,0.6205,0.301267
19,31aa019c,C1,0.0000,97.6022,0,400,120240,123194,0.3011,0.9191,0.266390
19,3618c87e,C1,0.0000,97.3605,0,400,107670,110589,0.3855,0.3759,0.036671
19,3631a71a,A2,0.0000,87.1629,0,400,135099,154996,0.3436,0.9660,0.355433
19,36d67576,C1,0.0000,93.4666,0,400,153402,164125,0.5059,0.2293,0.053134
19,39a8645d,C1,2.5000,49.8067,10,400,1546,3104,0.4724,0.5106,0.302712
19,3ac3eb23,C1,0.0000,91.9311,0,400,96490,104959,0.2922,0.6705,0.179569
19,3f7978a0,C1,0.0000,71.6424,0,400,16318,22777,0.4309,0.6157,0.453096
19,445eab21,C1,88.7500,96.2500,355,400,1155,1200,0.0515,0.9644,0.945817
19,447fd412,C1,0.0000,87.9212,0,400,156491,177990,0.4569,0.6105,0.231131
19,4522001f,S2,0.0000,93.3636,0,400,144876,155174,0.3171,0.9831,0.887852
19,50cb2852,C1,0.0000,95.5726,0,400,148172,155036,0.5024,0.7495,0.173651
19,5117e062,C1,12.2500,62.2156,49,400,2926,4703,0.3600,0.6358,0.443461
19,54d9e175,C1,0.0000,89.3483,0,400,90466,101251,0.1218,0.9747,0.364229
19,5ad4f10b,S3,2.7500,60.1588,11,400,3183,5291,0.4852,0.5136,0.354785
19,5bd6f4ac,C1,8.7500,52.0312,35,400,1665,3200,0.4855,0.6902,0.374951
19,5daaa586,C1,0.0000,72.8558,0,400,18866,25895,0.2327,0.8047,0.545869
19,60b61512,C1,0.0000,94.4391,0,400,154762,163875,0.5030,0.3456,0.069083
19,6150a2bd,C1,6.0000,58.1130,24,400,59793,102891,0.2033,0.6119,0.120256
19,62c24649,C1,8.2500,65.6890,33,400,69068,105144,0.1888,0.9141,0.513902
19,662c240a,C1,7.0000,33.0814,28,400,2714,8204,0.1676,0.8312,0.263085
19,67a423a3,C1,0.0000,95.4855,0,400,105860,110865,0.3842,0.4661,0.077974
19,681b3aeb,C1,0.0000,71.7474,0,400,7875,10976,0.0785,0.9290,0.640213
19,6cdd2623,S3,0.0000,85.4417,0,400,122027,142819,0.2800,0.7943,0.330559
19,6cf79266,S3,0.0000,89.9014,0,400,110354,122750,0.3147,0.7385,0.216072
19,6d0160f0,C1,0.0000,94.6524,0,400,92748,97988,0.2966,0.7319,0.177954
19,6e19193c,C1,1.7500,87.3042,7,400,99264,113699,0.3799,0.0678,0.016236
19,6ecd11f4,S3,0.0000,25.3467,0,400,1572,6202,0.4671,0.5330,0.139549
19,7447852a,C1,0.0000,85.0429,0,400,30999,36451,0.3500,0.5311,0.200211
19,7c008303,C1,0.2500,69.2242,1,400,59710,86256,0.1999,0.7565,0.359034
19,8731374e,S3,0.0000,82.6776,0,400,43581,52712,0.1538,0.8677,0.661961
19,8efcae92,S3,0.0000,71.4634,0,400,33119,46344,0.2071,0.8211,0.553947
19,90c28cc7,S3,0.5000,21.9480,2,400,3006,13696,0.2975,0.6898,0.167494
19,913fb3ed,C1,0.5000,78.4529,2,400,72696,92662,0.2473,0.5240,0.125676
19,91714a58,S3,0.0000,98.7430,0,400,132207,133890,0.3382,0.9267,0.258196
19,928ad970,C1,0.0000,92.0790,0,400,142344,154589,0.4739,0.4782,0.121410
19,941d9a10,C1,0.0000,97.4245,0,400,121617,124832,0.3984,0.4911,0.084212
19,9565186b,C1,0.2500,98.0311,1,400,98635,100616,0.2252,0.8835,0.280064
19,95990924,C1,0.7500,92.8201,3,400,116905,125948,0.4099,0.2725,0.064411
19,963e52fc,C1,0.0000,88.3545,0,400,115573,130806,0.2670,0.9412,0.645562
19,9af7a82c,C1,0.0000,82.0537,0,400,35064,42733,0.0737,0.9587,0.488611
19,9edfc990,C1,0.5000,91.3274,2,400,110813,121336,0.3499,0.4511,0.126061
19,a2fd1cf0,S3,0.0000,97.8159,0,400,112011,114512,0.3915,0.2885,0.033773
19,a61f2674,C1,0.0000,97.1030,0,400,127170,130964,0.3909,0.9679,0.259183
19,a8d7556c,S3,0.2500,88.4119,1,400,112933,127735,0.3408,0.6583,0.194075
19,ac0a08a4,S2,3.0000,90.7676,12,400,75564,83250,0.2614,0.8975,0.729908
19,b1948b0a,C1,1.0000,89.5556,4,400,90761,101346,0.3053,0.3777,0.136911
19,b548a754,C1,0.0000,95.9610,0,400,115323,120177,0.3426,0.7366,0.172272
19,b6afb2da,C1,0.0000,92.2770,0,400,147048,159355,0.4038,0.9712,0.338764
19,b782dc8a,S3,0.0000,95.3985,0,400,111475,116852,0.3888,0.4225,0.070064
19,bbc9ae5d,C1,0.0000,91.3540,0,400,65002,71154,0.3594,0.9291,0.782315
19,bc1d5164,C1,0.0000,81.5720,0,400,22323,27366,0.3630,0.6773,0.565640
19,bdad9b1f,C1,0.0000,85.8244,0,400,98910,115247,0.3113,0.6174,0.199865
19,c909285e,S3,0.0000,74.6260,0,400,7932,10629,0.1703,0.8485,0.639983
19,c9e6f938,C1,8.2500,60.8177,33,400,58503,96194,0.1823,0.8834,0.319940
