epoch,task_id,category,grid_accuracy,cell_accuracy,grid_correct,grid_total,cell_correct,cell_total,copy_rate,change_recall,transformation_quality
6,00d62c1b,C1,0.0000,56.3334,0,400,68320,121278,0.2551,0.6531,0.065826
6,0520fde7,C1,4.0000,71.8988,16,400,34684,48240,0.2340,0.7397,0.388754
6,0962bcdd,C1,0.0000,74.7473,0,400,122288,163602,0.4904,0.0255,0.005317
6,0a938d79,C1,0.0000,89.0202,0,400,143318,160995,0.4313,0.4304,0.114957
6,137eaa0f,C1,0.0000,21.7092,0,400,663,3054,0.0079,0.9929,0.216446
6,1b2d62fb,C1,4.5000,79.2792,18,400,42959,54187,0.1999,0.8008,0.504450
6,1c786137,C1,15.2500,49.1509,61,400,2489,5064,0.3874,0.6119,0.249275
6,1e0a9b12,C1,0.0000,73.7520,0,400,82839,112321,0.2913,0.5019,0.081235
6,1f642eb9,C1,0.0000,85.6906,0,400,110127,128517,0.3585,0.8392,0.043498
6,1f876c06,C1,0.0000,82.3998,0,400,107189,130084,0.3785,0.0981,0.008137
6,228f6490,C1,0.0000,82.4430,0,400,129114,156610,0.4167,0.9355,0.104455
6,234bbc79,C1,0.0000,88.0853,0,400,80369,91240,0.5968,0.3080,0.218946
6,23b5c85d,C1,96.2500,100.0000,385,400,10406,10406,0.0825,0.9171,0.822837
6,25d487eb,C1,0.0000,77.3057,0,400,122419,158357,0.3987,0.4186,0.051788
6,264363fd,S3,0.0000,84.9409,0,400,173699,204494,0.5144,0.7288,0.144092
6,272f95fa,S3,0.0000,38.8079,0,400,48076,123882,0.1258,0.8011,0.126829
6,27a28665,C1,0.0000,0.0000,0,16,0,0,0.0428,0.8529,0.000000
6,28e73c20,C1,0.0000,49.0592,0,400,52692,107405,0.0381,0.9308,0.164875
6,29623171,C1,0.0000,61.4934,0,400,47337,76979,0.2316,0.7146,0.101514
6,2dee498d,C1,0.2500,53.9729,1,400,18578,34421,0.3681,0.5577,0.249572
6,31aa019c,C1,0.0000,97.6598,0,400,120311,123194,0.3015,0.9181,0.266261
6,3618c87e,C1,0.0000,81.6076,0,400,90249,110589,0.3171,0.8872,0.034413
6,3631a71a,A2,0.0000,53.7040,0,400,83239,154996,0.1824,1.0000,0.190960
6,36d67576,C1,0.0000,75.0538,0,400,123182,164125,0.4212,0.2084,0.018352
6,39a8645d,C1,3.0000,51.3531,12,400,1594,3104,0.3929,0.5965,0.356586
6,3ac3eb23,C1,0.0000,63.5715,0,400,66724,104959,0.3191,0.0184,0.002949
6,3f7978a0,C1,0.0000,66.2291,0,400,15085,22777,0.4828,0.5304,0.359714
6,445eab21,C1,100.0000,100.0000,400,400,1200,1200,0.0177,0.9982,0.998896
6,447fd412,C1,0.0000,71.5641,0,400,127377,177990,0.4531,0.2517,0.076724
6,4522001f,S2,0.0000,84.6746,0,400,131393,155174,0.3389,0.9587,0.793323
6,50cb2852,C1,0.0000,72.1387,0,400,111841,155036,0.3960,0.9932,0.120133
6,5117e062,C1,15.7500,66.8084,63,400,3142,4703,0.2273,0.7717,0.542710
6,54d9e175,C1,0.0000,63.2142,0,400,64005,101251,0.0645,0.9941,0.246415
6,5ad4f10b,S3,3.5000,62.7670,14,400,3321,5291,0.3848,0.6281,0.421286
6,5bd6f4ac,C1,11.0000,49.8750,44,400,1596,3200,0.4648,0.7026,0.364444
6,5daaa586,C1,0.0000,55.2616,0,400,14310,25895,0.2797,0.7341,0.384663
6,60b61512,C1,0.0000,79.4063,0,400,130127,163875,0.4208,0.6106,0.062511
6,6150a2bd,C1,5.7500,59.1373,23,400,60847,102891,0.2071,0.6361,0.123854
6,62c24649,C1,8.0000,58.5730,32,400,61586,105144,0.2157,0.8778,0.436477
6,662c240a,C1,0.0000,23.5129,0,400,1929,8204,0.1721,0.8175,0.183345
6,67a423a3,C1,0.0000,81.7264,0,400,90606,110865,0.3324,0.5938,0.049405
6,681b3aeb,C1,0.0000,74.9818,0,400,8230,10976,0.0306,0.9784,0.695813
6,6cdd2623,S3,0.0000,72.0758,0,400,102938,142819,0.2328,0.7870,0.261002
6,6cf79266,S3,0.0000,40.7047,0,400,49965,122750,0.0879,0.9011,0.090949
6,6d0160f0,C1,0.0000,67.2970,0,400,65943,97988,0.1875,0.8792,0.102457
6,6e19193c,C1,0.0000,75.0816,0,400,85367,113699,0.3387,0.0284,0.000689
6,6ecd11f4,S3,0.0000,23.1216,0,400,1434,6202,0.2896,0.7070,0.163536
