epoch,task_id,category,grid_accuracy,cell_accuracy,grid_correct,grid_total,cell_correct,cell_total,copy_rate,change_recall,transformation_quality
78,0934a4d8_eval,S3,0.0000,21.3483,0,4,19,89,0.5679,0.4300,0.126724
78,135a2760_eval,S3,0.0000,92.5714,0,2,486,525,0.2725,0.1667,0.005970
78,136b0064_eval,C1,0.0000,79.3860,0,3,181,228,0.1287,0.3743,0.077392
78,13e47133_eval,S3,0.0000,73.5707,0,3,682,927,0.0960,0.8962,0.287778
78,142ca369_eval,S3,0.0000,88.6708,0,3,994,1121,0.3971,0.1328,0.019250
78,16b78196_eval,S3,0.0000,94.8832,0,2,1706,1798,0.9027,0.8263,0.757869
78,16de56c4_eval,C1,0.0000,86.9231,0,3,339,390,0.1335,0.2906,0.009077
78,1818057f_eval,C1,0.0000,94.7674,0,3,489,516,0.1761,0.3852,0.031904
78,195c6913_eval,S3,0.0000,89.2532,0,3,1470,1647,0.5391,0.6046,0.164451
78,1ae2feb7_eval,C1,0.0000,90.0735,0,3,490,544,0.1795,0.6295,0.027810
78,20270e3b_eval,C1,0.0000,65.1163,0,4,112,172,0.0534,0.4342,0.029932
78,20a9e565_eval,S3,0.0000,70.2128,0,3,66,94,0.3307,0.6694,0.508421
78,21897d95_eval,C1,0.0000,70.6226,0,4,363,514,0.0357,0.9070,0.198920
78,221dfab4_eval,S3,0.0000,92.8571,0,2,1183,1274,0.8116,0.7894,0.794211
78,247ef758_eval,C1,0.0000,85.8847,0,3,432,503,0.1413,0.8547,0.194714
78,269e22fb_eval,S2,0.0000,60.4511,0,5,1206,1995,0.1030,0.9285,0.416729
78,271d71e2_eval,C1,0.0000,80.9717,0,3,400,494,0.1334,0.8669,0.192888
78,28a6681f_eval,C1,0.0000,94.2761,0,3,280,297,0.0858,0.9936,0.130228
78,291dc1e1_eval,C1,0.0000,54.7297,0,4,162,296,0.0903,0.6810,0.144044
78,2b83f449_eval,C1,0.0000,74.1093,0,2,312,421,0.2080,0.7383,0.150298
78,2ba387bc_eval,S3,0.0000,61.3158,0,4,233,380,0.5085,0.4302,0.311141
78,2c181942_eval,S3,0.0000,95.1311,0,3,1270,1335,0.8176,0.6784,0.477481
78,2d0172a1_eval,S3,0.0000,64.8084,0,4,186,287,0.5767,0.3157,0.229331
78,31f7f899_eval,S3,0.0000,91.8182,0,3,404,440,0.2846,0.1319,0.010547
78,332f06d7_eval,C1,0.0000,96.2428,0,4,666,692,0.3312,0.5694,0.036768
78,35ab12c3_eval,S3,0.0000,85.0951,0,3,805,946,0.5464,0.4288,0.152003
78,36a08778_eval,C1,0.0000,74.3617,0,6,699,940,0.2979,0.1415,0.022165
78,38007db0_eval,S3,0.0000,70.4545,0,2,186,264,0.4499,0.4910,0.398818
78,3a25b0d8_eval,S3,0.0000,45.2381,0,2,95,210,0.3687,0.6367,0.332423
78,3dc255db_eval,C1,0.0000,93.5065,0,3,360,385,0.2445,0.3750,0.016245
78,3e6067c3_eval,S3,0.0000,95.4545,0,3,1323,1386,0.5082,0.8634,0.495180
78,409aa875_eval,S3,0.0000,95.8170,0,3,733,765,0.3114,0.7682,0.101100
78,446ef5d2_eval,C1,0.0000,76.0355,0,2,257,338,0.1216,0.7943,0.147548
78,45a5af55_eval,S2,0.0000,83.0400,0,2,1038,1250,0.1085,0.9733,0.743728
78,4a21e3da_eval,S3,0.0000,83.7977,0,3,812,969,0.3897,0.4338,0.087279
78,4c3d4a41_eval,C1,0.0000,82.3899,0,2,262,318,0.1133,0.8745,0.152212
78,4c416de3_eval,S3,0.0000,93.2528,0,3,1313,1408,0.5614,0.7551,0.262526
78,4c7dc4dd_eval,S3,0.0000,53.8462,0,2,21,39,0.1882,0.8121,0.450044
78,4e34c42c_eval,S3,0.0000,54.1667,0,2,91,168,0.3407,0.5968,0.335399
78,53fb4810_eval,S3,0.0000,95.1027,0,2,602,633,0.3565,0.7679,0.182915
78,5545f144_eval,S3,0.0000,94.0520,0,3,253,269,0.2912,0.2376,0.117727
78,581f7754_eval,S3,0.0000,84.6543,0,3,502,593,0.2225,0.5939,0.072072
78,58490d8a_eval,S3,0.0000,80.0000,0,3,124,155,0.0910,0.8610,0.515707
78,58f5dbd5_eval,S3,0.0000,61.1111,0,3,264,432,0.2484,0.4533,0.165262
78,5961cc34_eval,S3,0.0000,92.5197,0,4,1645,1778,0.4294,0.7253,0.176365
78,5dbc8537_eval,S3,0.0000,59.3640,0,2,168,283,0.0984,0.7274,0.231321
78,62593bfd_eval,S3,0.0000,93.8462,0,2,1342,1430,0.7603,0.4031,0.313957
78,64efde09_eval,S3,0.0000,90.1440,0,2,1189,1319,0.6529,0.6222,0.250140
78,65b59efc_eval,S2,0.0000,64.2857,0,3,504,784,0.0734,0.6978,0.210868
78,67e490f4_eval,S3,0.0000,65.6250,0,2,189,288,0.2759,0.7459,0.568804
78,6e453dd6_eval,C1,0.0000,77.6509,0,3,476,613,0.1683,0.5595,0.066565
78,6e4f6532_eval,S3,0.0000,91.6996,0,2,928,1012,0.5150,0.5167,0.145481
78,6ffbe589_eval,S3,0.0000,48.9071,0,3,179,366,0.2885,0.3438,0.116280
78,71e489b6_eval,S3,0.0000,89.0625,0,3,741,832,0.2900,0.2937,0.025965
78,7491f3cf_eval,C1,0.0000,90.9483,0,4,633,696,0.1618,0.5462,0.094299
78,7666fa5d_eval,S3,0.0000,85.0980,0,2,434,510,0.2232,0.8215,0.228805
78,78332cb0_eval,S2,0.0000,62.0567,0,3,175,282,0.0723,0.6758,0.062101
78,7b0280bc_eval,S3,0.0000,94.9260,0,3,898,946,0.2967,0.9506,0.322595
78,7b3084d4_eval,S3,0.0000,48.3221,0,3,72,149,0.1854,0.6667,0.185509
78,7b5033c1_eval,S3,0.0000,50.0000,0,2,22,44,0.0209,0.9414,0.252494
78,7b80bb43_eval,S3,0.0000,97.6522,0,2,1123,1150,0.6885,0.9112,0.515764
78,7c66cb00_eval,S3,0.0000,94.9930,0,3,2049,2157,0.8781,0.7517,0.782255
78,7ed72f31_eval,S3,0.0000,94.2724,0,2,609,646,0.3999,0.6869,0.133276
78,800d221b_eval,S3,0.0000,86.7198,0,3,653,753,0.1929,0.9193,0.271798
78,80a900e0_eval,S3,0.0000,91.5832,0,2,914,998,0.0271,0.9948,0.705804
78,8698868d_eval,S3,0.0000,55.8282,0,2,182,326,0.1523,0.8516,0.386426
78,88bcf3b4_eval,S3,0.0000,93.1611,0,5,613,658,0.1585,0.8215,0.073735
78,88e364bc_eval,S3,0.0000,98.1621,0,3,1175,1197,0.5271,0.9687,0.543167
78,89565ca0_eval,S3,0.0000,33.3333,0,3,15,45,0.1366,0.8466,0.273020
78,898e7135_eval,S2,0.0000,87.7493,0,2,616,702,0.1324,0.9526,0.700445
78,8b7bacbf_eval,S3,0.0000,97.3384,0,4,1024,1052,0.2970,0.9898,0.404110
78,8b9c3697_eval,S3,0.0000,95.8433,0,3,1199,1251,0.6637,0.7500,0.349418
78,8e5c0c38_eval,S3,0.0000,98.2402,0,2,949,966,0.7871,0.9074,0.466726
