epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_cell_accuracy,val_change_recall,val_copy_rate,val_grid_accuracy,val_loss,val_transformation_f1
,0.0018498849832733245,0,,,,,,,,
0,,9,,0.30204614996910095,,,,,,
0,,19,,0.3592945337295532,,,,,,
0,,29,,0.3264893889427185,,,,,,
0,,39,,0.3121926188468933,,,,,,
0,,49,,0.2733261287212372,,,,,,
0,,59,,0.32331132888793945,,,,,,
0,,69,,0.4072440564632416,,,,,,
0,,79,,0.2758275270462036,,,,,,
0,,89,,0.2837357223033905,,,,,,
0,,99,,0.3505963087081909,,,,,,
0,,100,,,0.894731342792511,0.6359549164772034,0.3400780260562897,0.002793296007439494,0.32895663380622864,0.3073095977306366
0,,100,0.348785936832428,,,,,,,
,0.0017260788365087466,101,,,,,,,,
1,,109,,0.35457083582878113,,,,,,
1,,119,,0.3361363112926483,,,,,,
1,,129,,0.3206383287906647,,,,,,
1,,139,,0.33203059434890747,,,,,,
1,,149,,0.32114511728286743,,,,,,
1,,159,,0.26934584975242615,,,,,,
1,,169,,0.2916434407234192,,,,,,
1,,179,,0.23246857523918152,,,,,,
1,,189,,0.2736016511917114,,,,,,
1,,199,,0.30711427330970764,,,,,,
1,,201,,,0.8952472805976868,0.6630246639251709,0.3235550820827484,0.002793296007439494,0.3259075880050659,0.32555723190307617
1,,201,0.3121834099292755,,,,,,,
,0.0013878341532585902,202,,,,,,,,
2,,209,,0.25985628366470337,,,,,,
2,,219,,0.24314866960048676,,,,,,
2,,229,,0.20988164842128754,,,,,,
2,,239,,0.35466697812080383,,,,,,
2,,249,,0.26769497990608215,,,,,,
2,,259,,0.31107014417648315,,,,,,
2,,269,,0.28858304023742676,,,,,,
2,,279,,0.2527092695236206,,,,,,
2,,289,,0.2337912619113922,,,,,,
2,,299,,0.321725457906723,,,,,,
2,,302,,,0.8959383964538574,0.6771053671836853,0.31569382548332214,0.002793296007439494,0.3263275623321533,0.3346875011920929
2,,302,0.2967608869075775,,,,,,,
,0.0009257833232438556,303,,,,,,,,
3,,309,,0.33727696537971497,,,,,,
3,,319,,0.32612842321395874,,,,,,
3,,329,,0.33831411600112915,,,,,,
3,,339,,0.34744006395339966,,,,,,
3,,349,,0.2659139633178711,,,,,,
3,,359,,0.29757940769195557,,,,,,
3,,369,,0.287039190530777,,,,,,
3,,379,,0.2225368171930313,,,,,,
3,,389,,0.2808074653148651,,,,,,
3,,399,,0.24140331149101257,,,,,,
3,,403,,,0.8961209058761597,0.6600293517112732,0.32399100065231323,0.002793296007439494,0.32754865288734436,0.32525601983070374
3,,403,0.281207799911499,,,,,,,
,0.0004637324932291214,404,,,,,,,,
4,,409,,0.27036768198013306,,,,,,
4,,419,,0.2394237369298935,,,,,,
4,,429,,0.24651667475700378,,,,,,
4,,439,,0.3205758333206177,,,,,,
4,,449,,0.21759991347789764,,,,,,
4,,459,,0.26947224140167236,,,,,,
