epoch,task_id,category,grid_accuracy,cell_accuracy,grid_correct,grid_total,cell_correct,cell_total,copy_rate,change_recall,transformation_quality
32,00d62c1b,C1,0.2500,94.1663,1,400,114203,121278,0.3650,0.7525,0.178671
32,0520fde7,C1,1.7500,80.1783,7,400,38678,48240,0.1934,0.8181,0.473211
32,0962bcdd,C1,0.0000,85.3926,0,400,139704,163602,0.4833,0.4148,0.133577
32,0a938d79,C1,0.0000,96.0539,0,400,154642,160995,0.4367,0.6608,0.169302
32,137eaa0f,C1,0.0000,21.9384,0,400,670,3054,0.0841,0.9152,0.215061
32,1b2d62fb,C1,4.0000,81.8831,16,400,44370,54187,0.2063,0.7977,0.529220
32,1c786137,C1,11.5000,53.0806,46,400,2688,5064,0.3244,0.6857,0.331748
32,1e0a9b12,C1,0.2500,91.4638,1,400,102733,112321,0.3298,0.6205,0.163717
32,1f642eb9,C1,0.0000,96.0550,0,400,123447,128517,0.4044,0.3298,0.034027
32,1f876c06,C1,0.0000,92.9715,0,400,120941,130084,0.4140,0.1822,0.025725
32,228f6490,C1,0.0000,97.0059,0,400,151921,156610,0.4930,0.6955,0.147530
32,234bbc79,C1,0.0000,87.4178,0,400,79760,91240,0.5952,0.3072,0.221189
32,23b5c85d,C1,93.5000,99.8751,374,400,10393,10406,0.2028,0.7778,0.732841
32,25d487eb,C1,0.2500,94.0426,1,400,148923,158357,0.4798,0.4052,0.087014
32,264363fd,S3,0.0000,95.4654,0,400,195221,204494,0.5685,0.7219,0.197217
32,272f95fa,S3,0.0000,96.8817,0,400,120019,123882,0.1819,0.9709,0.412705
32,27a28665,C1,0.0000,0.0000,0,16,0,0,0.1266,0.6825,0.000000
32,28e73c20,C1,0.0000,76.3493,0,400,82003,107405,0.1725,0.7978,0.251707
32,29623171,C1,0.0000,94.9779,0,400,73113,76979,0.3299,0.8419,0.240930
32,2dee498d,C1,1.7500,56.9391,7,400,19599,34421,0.3372,0.5972,0.294193
32,31aa019c,C1,0.0000,97.5518,0,400,120178,123194,0.2990,0.9320,0.267934
32,3618c87e,C1,0.0000,97.3071,0,400,107611,110589,0.3842,0.4096,0.043487
32,3631a71a,A2,0.0000,87.3513,0,400,135391,154996,0.3424,0.9796,0.358653
32,36d67576,C1,0.0000,93.3423,0,400,153198,164125,0.5030,0.2534,0.059042
32,39a8645d,C1,2.5000,50.7732,10,400,1576,3104,0.3984,0.5813,0.339895
32,3ac3eb23,C1,0.0000,91.4119,0,400,95945,104959,0.2863,0.7117,0.182023
32,3f7978a0,C1,0.0000,72.5908,0,400,16534,22777,0.4976,0.5305,0.412067
32,445eab21,C1,100.0000,100.0000,400,400,1200,1200,0.0284,0.9875,0.990415
32,447fd412,C1,0.0000,88.1538,0,400,156905,177990,0.4520,0.6324,0.237956
32,4522001f,S2,0.0000,93.7129,0,400,145418,155174,0.3191,0.9823,0.893707
32,50cb2852,C1,0.0000,95.8165,0,400,148550,155036,0.5063,0.7360,0.173075
32,5117e062,C1,15.0000,63.8741,60,400,3004,4703,0.3391,0.6565,0.470013
32,54d9e175,C1,0.0000,90.5828,0,400,91716,101251,0.1229,0.9756,0.370236
32,5ad4f10b,S3,2.7500,60.4423,11,400,3198,5291,0.4449,0.5558,0.379581
32,5bd6f4ac,C1,9.0000,54.9062,36,400,1757,3200,0.5016,0.6872,0.394926
32,5daaa586,C1,0.0000,74.8253,0,400,19376,25895,0.2688,0.7662,0.544487
32,60b61512,C1,0.0000,94.5818,0,400,154996,163875,0.5030,0.3558,0.072358
