epoch,task_id,category,grid_accuracy,cell_accuracy,grid_correct,grid_total,cell_correct,cell_total,copy_rate,change_recall,transformation_quality
7,00d62c1b,C1,0.0000,54.7065,0,400,66347,121278,0.2588,0.5775,0.058979
7,0520fde7,C1,4.0000,77.8628,16,400,37561,48240,0.2779,0.6702,0.398866
7,0962bcdd,C1,0.0000,66.6312,0,400,109010,163602,0.4176,0.2613,0.051235
7,0a938d79,C1,0.0000,89.6543,0,400,144339,160995,0.4376,0.4047,0.107691
7,137eaa0f,C1,0.0000,21.9712,0,400,671,3054,0.0107,0.9898,0.218336
7,1b2d62fb,C1,4.5000,79.4951,18,400,43076,54187,0.2558,0.7094,0.479342
7,1c786137,C1,15.2500,52.3302,61,400,2650,5064,0.4395,0.5586,0.246528
7,1e0a9b12,C1,0.0000,70.6253,0,400,79327,112321,0.2730,0.5811,0.082721
7,1f642eb9,C1,0.0000,85.8089,0,400,110279,128517,0.3592,0.8093,0.043381
7,1f876c06,C1,0.0000,84.4616,0,400,109871,130084,0.3881,0.0802,0.006384
7,228f6490,C1,0.0000,82.4443,0,400,129116,156610,0.4168,0.9411,0.103839
7,234bbc79,C1,0.0000,88.1181,0,400,80399,91240,0.5325,0.4701,0.312828
7,23b5c85d,C1,96.2500,100.0000,385,400,10406,10406,0.0925,0.9032,0.815625
7,25d487eb,C1,0.0000,77.1409,0,400,122158,158357,0.3962,0.4374,0.054638
7,264363fd,S3,0.0000,74.4105,0,400,152165,204494,0.4506,0.9206,0.135057
7,272f95fa,S3,0.0000,41.9157,0,400,51926,123882,0.1233,0.7888,0.136332
7,27a28665,C1,0.0000,0.0000,0,16,0,0,0.0933,0.8188,0.000000
7,28e73c20,C1,0.0000,46.4876,0,400,49930,107405,0.0446,0.9159,0.154659
7,29623171,C1,0.0000,70.9414,0,400,54610,76979,0.2415,0.9277,0.154016
7,2dee498d,C1,0.2500,53.7608,1,400,18505,34421,0.3583,0.5726,0.252606
7,31aa019c,C1,0.0000,97.6143,0,400,120255,123194,0.3007,0.9267,0.267255
7,3618c87e,C1,0.0000,80.8073,0,400,89364,110589,0.3159,0.7823,0.030668
7,3631a71a,A2,0.0000,45.9547,0,400,71228,154996,0.1561,1.0000,0.157614
7,36d67576,C1,0.0000,76.9962,0,400,126370,164125,0.4379,0.0683,0.005345
7,39a8645d,C1,3.0000,48.9691,12,400,1520,3104,0.3863,0.5922,0.334036
7,3ac3eb23,C1,0.0000,73.4392,0,400,77081,104959,0.3548,0.0379,0.003063
7,3f7978a0,C1,0.0000,66.2423,0,400,15088,22777,0.5172,0.4980,0.335911
7,445eab21,C1,100.0000,100.0000,400,400,1200,1200,0.0179,0.9979,0.998753
7,447fd412,C1,0.0000,73.1923,0,400,130275,177990,0.4349,0.3697,0.108896
7,4522001f,S2,0.0000,81.8945,0,400,127079,155174,0.3396,0.9563,0.763223
7,50cb2852,C1,0.0000,74.1099,0,400,114897,155036,0.4071,0.9858,0.124900
7,5117e062,C1,15.7500,65.1712,63,400,3065,4703,0.2377,0.7604,0.521069
7,54d9e175,C1,0.0000,34.0372,0,400,34463,101251,0.0725,0.9967,0.135650
7,5ad4f10b,S3,3.5000,63.0694,14,400,3337,5291,0.3816,0.6279,0.422736
7,5bd6f4ac,C1,11.0000,50.3750,44,400,1612,3200,0.4766,0.6944,0.367428
7,5daaa586,C1,0.0000,57.4899,0,400,14887,25895,0.2309,0.7915,0.421389
7,60b61512,C1,0.0000,79.6564,0,400,130537,163875,0.4203,0.6711,0.069660
7,6150a2bd,C1,5.7500,57.3908,23,400,59050,102891,0.2004,0.6487,0.120010
7,62c24649,C1,8.0000,56.8211,32,400,59744,105144,0.2097,0.8799,0.424536
7,662c240a,C1,0.0000,22.5622,0,400,1851,8204,0.1670,0.8221,0.176162
7,67a423a3,C1,0.0000,80.0018,0,400,88694,110865,0.3313,0.5668,0.046235
7,681b3aeb,C1,0.0000,73.3783,0,400,8054,10976,0.0411,0.9675,0.680002
7,6cdd2623,S3,0.0000,60.0921,0,400,85823,142819,0.2621,0.5996,0.169328
7,6cf79266,S3,0.0000,37.3947,0,400,45902,122750,0.1270,0.5506,0.058801
7,6d0160f0,C1,0.0000,67.5236,0,400,66165,97988,0.1879,0.8800,0.102781
7,6e19193c,C1,0.0000,74.9250,0,400,85189,113699,0.3382,0.0282,0.000760
7,6ecd11f4,S3,0.0000,24.1857,0,400,1500,6202,0.2685,0.7388,0.171365
7,7447852a,C1,0.0000,32.8770,0,400,11984,36451,0.1641,0.6912,0.053922
7,7c008303,C1,0.5000,68.2747,2,400,58891,86256,0.2029,0.7351,0.340905
7,8731374e,S3,0.0000,75.5046,0,400,39800,52712,0.1518,0.8600,0.601419
7,8efcae92,S3,0.0000,70.8225,0,400,32822,46344,0.2709,0.7390,0.504343
7,90c28cc7,S3,0.0000,21.7363,0,400,2977,13696,0.0877,0.9072,0.191411
7,913fb3ed,C1,0.2500,58.5796,1,400,54281,92662,0.2861,0.1433,0.013986
7,91714a58,S3,0.0000,95.6390,0,400,128051,133890,0.3206,0.9985,0.248195
7,928ad970,C1,0.0000,83.6495,0,400,129313,154589,0.4269,0.5344,0.102097
7,941d9a10,C1,0.0000,52.6892,0,400,65773,124832,0.2275,0.5627,0.014768
7,9565186b,C1,0.0000,69.4363,0,400,69864,100616,0.1759,1.0000,0.183068
7,95990924,C1,0.7500,81.5773,3,400,102745,125948,0.3884,0.0092,0.000209
7,963e52fc,C1,0.0000,73.6847,0,400,96384,130806,0.3153,0.8354,0.492641
7,9af7a82c,C1,0.0000,23.4409,0,400,10017,42733,0.0703,0.8081,0.127588
7,9edfc990,C1,0.0000,32.0144,0,400,38845,121336,0.1000,0.5243,0.039505
7,a2fd1cf0,S3,0.0000,95.7454,0,400,109640,114512,0.3817,0.4658,0.033925
7,a61f2674,C1,0.0000,94.3542,0,400,123570,130964,0.3804,1.0000,0.251785
7,a8d7556c,S3,0.0000,55.5095,0,400,70905,127735,0.2088,0.9201,0.126603
7,ac0a08a4,S2,0.0000,72.2450,0,400,60144,83250,0.2957,0.8579,0.605720
7,b1948b0a,C1,0.0000,31.1576,0,400,31577,101346,0.0302,1.0000,0.062719
7,b548a754,C1,0.0000,76.1751,0,400,91545,120177,0.3049,0.5153,0.070084
7,b6afb2da,C1,0.0000,76.7582,0,400,122318,159355,0.4000,1.0000,0.281278
7,b782dc8a,S3,0.0000,53.0877,0,400,62034,116852,0.2196,0.9357,0.039001
7,bbc9ae5d,C1,0.0000,70.4064,0,400,50097,71154,0.4263,0.7684,0.528379
7,bc1d5164,C1,0.7500,81.4734,3,400,22296,27366,0.3888,0.6491,0.546784
7,bdad9b1f,C1,0.0000,58.1664,0,400,67035,115247,0.2416,0.5933,0.107440
7,c909285e,S3,0.0000,62.8093,0,400,6676,10629,0.1453,0.8557,0.594881
7,c9e6f938,C1,8.2500,55.1635,33,400,53064,96194,0.1763,0.8621,0.286145
7,cce03e0d,S2,0.0000,72.4376,0,400,47937,66177,0.2450,0.9167,0.642533
7,ce9e57f2,C1,0.0000,83.0804,0,400,107624,129542,0.3523,0.9430,0.096161
7,cf98881b,C1,0.0000,53.4161,0,400,18795,35186,0.1912,0.7914,0.371105
7,d037b0a7,C1,0.0000,59.1636,0,400,66920,113110,0.2919,0.3392,0.049115
7,d4469b4b,C1,0.0000,37.7188,0,400,1207,3200,0.0788,0.9395,0.348053
7,d90796e8,C1,0.0000,84.3934,0,400,91139,107993,0.3272,0.9965,0.042650
7,db3e9e38,C1,0.0000,85.6909,0,400,88092,102802,0.2379,0.7583,0.169432
7,ddf7fa4f,C1,0.0000,89.7603,0,400,137984,153725,0.3799,0.9999,0.229967
7,e40b9e2f,C1,0.0000,84.9143,0,400,108062,127260,0.3795,0.3205,0.030217
7,e48d4e1a,C1,0.0000,88.1962,0,400,95834,108660,0.2969,0.6183,0.149588
7,e50d258f,C1,2.5000,49.1723,10,400,5822,11840,0.0650,0.9495,0.464221
7,e98196ab,C1,0.0000,65.7174,0,400,35561,54112,0.4824,0.4204,0.228882
7,e9afcf9a,C1,8.2500,37.5601,33,400,39529,105242,0.1804,0.4597,0.035891
7,eb281b96,S2,0.0000,51.7931,0,400,65353,126181,0.3184,0.7790,0.391780
7,ec883f72,C1,0.0000,81.8151,0,400,103096,126011,0.3641,0.0119,0.000137
7,f1cefba8,S3,0.0000,55.7233,0,400,77418,138933,0.2531,0.6465,0.096015
7,f25ffba3,C1,0.0000,57.9454,0,400,68014,117376,0.2326,0.7479,0.101136
7,f35d900a,S3,0.0000,85.1688,0,400,99840,117226,0.3646,0.2455,0.031561
