epoch,task_id,category,grid_accuracy,cell_accuracy,grid_correct,grid_total,cell_correct,cell_total,copy_rate,change_recall,transformation_quality
29,00d62c1b,C1,0.2500,94.4755,1,400,114578,121278,0.3670,0.7455,0.179487
29,0520fde7,C1,1.2500,80.6053,5,400,38884,48240,0.2048,0.7998,0.475546
29,0962bcdd,C1,0.0000,84.3028,0,400,137921,163602,0.4909,0.3291,0.106550
29,0a938d79,C1,0.0000,96.4564,0,400,155290,160995,0.4358,0.6873,0.178155
29,137eaa0f,C1,0.0000,21.8402,0,400,667,3054,0.0468,0.9513,0.215767
29,1b2d62fb,C1,4.2500,81.0453,17,400,43916,54187,0.2236,0.7550,0.503521
29,1c786137,C1,11.2500,52.6856,45,400,2668,5064,0.4425,0.5554,0.262874
29,1e0a9b12,C1,0.2500,91.9962,1,400,103331,112321,0.3349,0.6123,0.162651
29,1f642eb9,C1,0.0000,96.0752,0,400,123473,128517,0.4041,0.3510,0.035959
29,1f876c06,C1,0.0000,92.8708,0,400,120810,130084,0.4107,0.2266,0.032189
29,228f6490,C1,0.0000,97.1368,0,400,152126,156610,0.4941,0.6902,0.146058
29,234bbc79,C1,0.0000,87.3345,0,400,79684,91240,0.5163,0.4955,0.350065
29,23b5c85d,C1,95.0000,99.9520,380,400,10401,10406,0.1490,0.8438,0.773926
29,25d487eb,C1,0.2500,94.0438,1,400,148925,158357,0.4793,0.4047,0.089813
29,264363fd,S3,0.0000,95.4972,0,400,195286,204494,0.5677,0.7337,0.200043
29,272f95fa,S3,0.0000,97.0125,0,400,120181,123882,0.1828,0.9655,0.412598
29,27a28665,C1,0.0000,0.0000,0,16,0,0,0.1076,0.7724,0.000000
29,28e73c20,C1,0.0000,74.0934,0,400,79580,107405,0.1730,0.7844,0.238842
29,29623171,C1,0.0000,95.3884,0,400,73429,76979,0.3313,0.8457,0.242894
29,2dee498d,C1,1.7500,58.2435,7,400,20048,34421,0.3463,0.5869,0.300932
29,31aa019c,C1,0.0000,97.6785,0,400,120334,123194,0.3010,0.9160,0.266503
29,3618c87e,C1,0.0000,97.0648,0,400,107343,110589,0.3852,0.3942,0.042530
29,3631a71a,A2,0.0000,87.0932,0,400,134991,154996,0.3426,0.9805,0.357440
29,36d67576,C1,0.0000,93.2271,0,400,153009,164125,0.5027,0.2515,0.057871
29,39a8645d,C1,2.5000,49.3879,10,400,1533,3104,0.3798,0.6054,0.344625
29,3ac3eb23,C1,0.0000,92.6419,0,400,97236,104959,0.2898,0.7193,0.187596
29,3f7978a0,C1,0.0000,73.8201,0,400,16814,22777,0.4703,0.5732,0.445446
29,445eab21,C1,99.5000,99.8333,398,400,1198,1200,0.0292,0.9849,0.987275
29,447fd412,C1,0.0000,88.3662,0,400,157283,177990,0.4541,0.6285,0.238674
29,4522001f,S2,0.0000,93.7283,0,400,145442,155174,0.3209,0.9823,0.894390
29,50cb2852,C1,0.0000,96.1564,0,400,149077,155036,0.5002,0.8077,0.186477
29,5117e062,C1,15.5000,63.8103,62,400,3001,4703,0.3198,0.6777,0.474692
29,54d9e175,C1,0.0000,88.1789,0,400,89282,101251,0.1338,0.9220,0.347821
29,5ad4f10b,S3,3.0000,60.3478,12,400,3193,5291,0.4019,0.6129,0.403820
