epoch,task_id,category,grid_accuracy,cell_accuracy,grid_correct,grid_total,cell_correct,cell_total,copy_rate,change_recall,transformation_quality
23,00d62c1b,C1,0.2500,94.3832,1,400,114466,121278,0.3666,0.7510,0.178973
23,0520fde7,C1,1.7500,81.0821,7,400,39114,48240,0.1934,0.8422,0.494242
23,0962bcdd,C1,0.0000,84.7911,0,400,138720,163602,0.4963,0.3110,0.101573
23,0a938d79,C1,0.0000,96.2446,0,400,154949,160995,0.4369,0.6624,0.172881
23,137eaa0f,C1,0.0000,21.4473,0,400,655,3054,0.0345,0.9640,0.211116
23,1b2d62fb,C1,4.2500,81.0822,17,400,43936,54187,0.2166,0.7800,0.515632
23,1c786137,C1,11.2500,53.2780,45,400,2698,5064,0.3749,0.6345,0.309624
23,1e0a9b12,C1,0.0000,91.3881,0,400,102648,112321,0.3360,0.5855,0.156202
23,1f642eb9,C1,0.0000,96.1351,0,400,123550,128517,0.4049,0.3291,0.034427
23,1f876c06,C1,0.0000,93.0806,0,400,121083,130084,0.4131,0.1986,0.028885
23,228f6490,C1,0.0000,97.0053,0,400,151920,156610,0.4958,0.6520,0.139772
23,234bbc79,C1,0.0000,87.3411,0,400,79690,91240,0.5165,0.5027,0.350590
23,23b5c85d,C1,95.0000,99.9520,380,400,10401,10406,0.1057,0.8931,0.805540
23,25d487eb,C1,0.7500,94.0609,3,400,148952,158357,0.4814,0.3881,0.085636
23,264363fd,S3,0.0000,95.3392,0,400,194963,204494,0.5688,0.7163,0.194779
23,272f95fa,S3,0.0000,97.0278,0,400,120200,123882,0.1832,0.9647,0.412417
23,27a28665,C1,0.0000,0.0000,0,16,0,0,0.0761,0.7603,0.000000
23,28e73c20,C1,0.0000,73.3821,0,400,78816,107405,0.1795,0.7736,0.232541
23,29623171,C1,0.0000,95.1896,0,400,73276,76979,0.3319,0.8354,0.240811
23,2dee498d,C1,1.7500,58.3626,7,400,20089,34421,0.3530,0.5752,0.297549
23,31aa019c,C1,0.0000,97.6598,0,400,120311,123194,0.3010,0.9139,0.266462
23,3618c87e,C1,0.0000,97.0585,0,400,107336,110589,0.3852,0.3775,0.040508
23,3631a71a,A2,0.0000,86.7429,0,400,134448,154996,0.3430,0.9755,0.355074
23,36d67576,C1,0.0000,93.4379,0,400,153355,164125,0.5047,0.2401,0.056338
23,39a8645d,C1,2.5000,50.0322,10,400,1553,3104,0.3889,0.5970,0.344323
23,3ac3eb23,C1,0.0000,92.1998,0,400,96772,104959,0.2902,0.7049,0.183858
23,3f7978a0,C1,0.0000,73.8508,0,400,16821,22777,0.4687,0.5771,0.445325
23,445eab21,C1,99.5000,99.8333,398,400,1198,1200,0.0283,0.9857,0.988188
23,447fd412,C1,0.0000,88.5038,0,400,157528,177990,0.4572,0.6210,0.237109
23,4522001f,S2,0.0000,93.7013,0,400,145400,155174,0.3220,0.9826,0.894941
23,50cb2852,C1,0.0000,96.1435,0,400,149057,155036,0.5001,0.8038,0.185693
23,5117e062,C1,15.7500,63.9804,63,400,3009,4703,0.3055,0.6951,0.485826
23,54d9e175,C1,0.0000,88.2678,0,400,89372,101251,0.1323,0.9291,0.349726
23,5ad4f10b,S3,3.0000,59.9131,12,400,3170,5291,0.3963,0.6187,0.401919
23,5bd6f4ac,C1,8.5000,55.7813,34,400,1785,3200,0.5078,0.6928,0.406846
23,5daaa586,C1,0.0000,75.9259,0,400,19661,25895,0.2867,0.7461,0.546350
23,60b61512,C1,0.0000,94.5336,0,400,154917,163875,0.5003,0.3875,0.077786
23,6150a2bd,C1,5.7500,60.6720,23,400,62426,102891,0.2119,0.6126,0.126840
23,62c24649,C1,8.0000,68.6696,32,400,72202,105144,0.2008,0.9050,0.531212
23,662c240a,C1,6.7500,34.1541,27,400,2802,8204,0.1755,0.8219,0.270734
23,67a423a3,C1,0.0000,95.2122,0,400,105557,110865,0.3871,0.3791,0.071477
23,681b3aeb,C1,0.0000,72.7679,0,400,7987,10976,0.0780,0.9293,0.650072
23,6cdd2623,S3,0.0000,85.9970,0,400,122820,142819,0.2845,0.7902,0.331763
23,6cf79266,S3,0.0000,90.0375,0,400,110521,122750,0.3038,0.7786,0.223604
23,6d0160f0,C1,0.0000,94.5453,0,400,92643,97988,0.2956,0.7515,0.178672
23,6e19193c,C1,1.5000,86.8838,6,400,98786,113699,0.3759,0.0939,0.020553
23,6ecd11f4,S3,0.0000,26.1851,0,400,1624,6202,0.4827,0.5164,0.136422
23,7447852a,C1,0.0000,84.5930,0,400,30835,36451,0.3666,0.4384,0.183927
23,7c008303,C1,0.2500,70.3534,1,400,60684,86256,0.1974,0.7538,0.366101
23,8731374e,S3,0.0000,83.4004,0,400,43962,52712,0.1782,0.8381,0.656087
23,8efcae92,S3,0.0000,72.3222,0,400,33517,46344,0.2099,0.8219,0.565583
