epoch,task_id,category,grid_accuracy,cell_accuracy,grid_correct,grid_total,cell_correct,cell_total,copy_rate,change_recall,transformation_quality
96,0934a4d8_eval,unknown,0.0000,25.8427,0,4,23,89,0.1129,0.8880,0.214908
96,135a2760_eval,unknown,0.0000,54.8571,0,2,288,525,0.1635,0.1111,0.001535
96,136b0064_eval,unknown,0.0000,79.3860,0,3,181,228,0.1342,0.3545,0.073689
96,13e47133_eval,unknown,0.0000,26.9687,0,3,250,927,0.2047,0.3712,0.043844
96,142ca369_eval,unknown,0.0000,82.2480,0,3,922,1121,0.3819,0.0119,0.000801
96,16b78196_eval,unknown,0.0000,94.8832,0,2,1706,1798,0.8943,0.8671,0.760495
96,16de56c4_eval,unknown,0.0000,82.3077,0,3,321,390,0.1331,0.1254,0.004007
96,1818057f_eval,unknown,0.0000,53.2946,0,3,275,516,0.1016,0.6667,0.018503
96,195c6913_eval,unknown,0.0000,68.9132,0,3,1135,1647,0.4156,0.7978,0.136664
96,1ae2feb7_eval,unknown,0.0000,80.6985,0,3,439,544,0.1665,0.4823,0.018957
96,20270e3b_eval,unknown,0.0000,62.2093,0,4,107,172,0.0338,0.6451,0.044354
96,20a9e565_eval,unknown,0.0000,63.8298,0,3,60,94,0.2909,0.7119,0.552129
96,21897d95_eval,unknown,0.0000,56.6148,0,4,291,514,0.0326,0.8623,0.157350
96,221dfab4_eval,unknown,0.0000,77.5510,0,2,988,1274,0.7433,0.6170,0.465312
96,247ef758_eval,unknown,0.0000,56.8588,0,3,286,503,0.1711,0.5687,0.087702
96,269e22fb_eval,unknown,0.0000,60.4010,0,5,1205,1995,0.0964,0.9381,0.418011
96,271d71e2_eval,unknown,0.0000,64.3725,0,3,318,494,0.1743,0.5120,0.099705
96,28a6681f_eval,unknown,0.0000,59.9327,0,3,178,297,0.1130,0.4331,0.036662
96,291dc1e1_eval,unknown,0.0000,48.3108,0,4,143,296,0.1409,0.4899,0.098041
96,2b83f449_eval,unknown,0.0000,39.1924,0,2,165,421,0.1444,0.6599,0.063066
96,2ba387bc_eval,unknown,0.0000,53.4211,0,4,203,380,0.2207,0.7177,0.393947
96,2c181942_eval,unknown,0.0000,93.7828,0,3,1252,1335,0.8110,0.6536,0.427086
96,2d0172a1_eval,unknown,0.0000,57.4913,0,4,165,287,0.6132,0.2548,0.195314
96,31f7f899_eval,unknown,0.0000,77.2727,0,3,340,440,0.2244,0.5417,0.025091
96,332f06d7_eval,unknown,0.0000,76.3006,0,4,528,692,0.2605,0.8681,0.030052
96,35ab12c3_eval,unknown,0.0000,75.2643,0,3,712,946,0.5818,0.1573,0.038631
96,36a08778_eval,unknown,0.0000,53.8298,0,6,506,940,0.2548,0.0106,0.000703
96,38007db0_eval,unknown,0.0000,61.7424,0,2,163,264,0.3878,0.5538,0.371477
96,3a25b0d8_eval,unknown,0.0000,53.3333,0,2,112,210,0.5281,0.4668,0.321308
96,3dc255db_eval,unknown,0.0000,81.0390,0,3,312,385,0.2037,0.6500,0.022805
96,3e6067c3_eval,unknown,0.0000,75.3247,0,3,1044,1386,0.5298,0.4068,0.158603
96,409aa875_eval,unknown,0.0000,87.0588,0,3,666,765,0.3320,0.2074,0.029512
96,446ef5d2_eval,unknown,0.0000,67.4556,0,2,228,338,0.1470,0.5813,0.100054
96,45a5af55_eval,unknown,0.0000,68.1600,0,2,852,1250,0.0762,0.9709,0.596362
96,4a21e3da_eval,unknown,0.0000,88.0289,0,3,853,969,0.3773,0.5899,0.122079
96,4c3d4a41_eval,unknown,0.0000,67.9245,0,2,216,318,0.1683,0.4536,0.068834
96,4c416de3_eval,unknown,0.0000,84.1619,0,3,1185,1408,0.5778,0.3941,0.126344
96,4c7dc4dd_eval,unknown,0.0000,56.4103,0,2,22,39,0.1580,0.8424,0.490343
96,4e34c42c_eval,unknown,0.0000,30.9524,0,2,52,168,0.6051,0.2489,0.087366
96,53fb4810_eval,unknown,0.0000,80.5687,0,2,510,633,0.3922,0.3387,0.066678
96,5545f144_eval,unknown,0.0000,94.7955,0,3,255,269,0.2669,0.3412,0.164117
96,581f7754_eval,unknown,0.0000,83.4739,0,3,495,593,0.2234,0.5740,0.066134
96,58490d8a_eval,unknown,0.0000,88.3871,0,3,137,155,0.0667,0.9122,0.610018
96,58f5dbd5_eval,unknown,0.0000,57.1759,0,3,247,432,0.2762,0.3439,0.129437
96,5961cc34_eval,unknown,0.0000,85.0394,0,4,1512,1778,0.4422,0.6070,0.139439
96,5dbc8537_eval,unknown,0.0000,60.0707,0,2,170,283,0.0751,0.8212,0.254659
96,62593bfd_eval,unknown,0.0000,95.6643,0,2,1368,1430,0.7486,0.5917,0.398708
96,64efde09_eval,unknown,0.0000,77.7862,0,2,1026,1319,0.6602,0.1021,0.027609
96,65b59efc_eval,unknown,0.0000,61.8622,0,3,485,784,0.0445,0.8506,0.218158
96,67e490f4_eval,unknown,0.0000,63.5417,0,2,183,288,0.2136,0.8060,0.558275
96,6e453dd6_eval,unknown,0.0000,61.0114,0,3,374,613,0.1309,0.6667,0.055784
96,6e4f6532_eval,unknown,0.0000,74.0119,0,2,749,1012,0.4032,0.6311,0.100092
96,6ffbe589_eval,unknown,0.0000,38.7978,0,3,142,366,0.0845,0.8439,0.190624
96,71e489b6_eval,unknown,0.0000,76.3221,0,3,635,832,0.2321,0.6001,0.041538
96,7491f3cf_eval,unknown,0.0000,46.5517,0,4,324,696,0.1315,0.5658,0.022711
96,7666fa5d_eval,unknown,0.0000,69.0196,0,2,352,510,0.2837,0.3660,0.100290
96,78332cb0_eval,unknown,0.0000,65.2482,0,3,184,282,0.0770,0.6412,0.062574
96,7b0280bc_eval,unknown,0.0000,69.7674,0,3,660,946,0.3649,0.4017,0.110495
96,7b3084d4_eval,unknown,0.0000,39.5973,0,3,59,149,0.0181,0.9675,0.224650
96,7b5033c1_eval,unknown,0.0000,68.1818,0,2,30,44,0.1613,0.5469,0.216624
96,7b80bb43_eval,unknown,0.0000,87.5652,0,2,1007,1150,0.7761,0.1584,0.112861
96,7c66cb00_eval,unknown,0.0000,87.4363,0,3,1886,2157,0.8567,0.6611,0.583034
96,7ed72f31_eval,unknown,0.0000,84.5201,0,2,546,646,0.4131,0.3241,0.057369
96,800d221b_eval,unknown,0.0000,36.6534,0,3,276,753,0.1224,0.6713,0.079797
96,80a900e0_eval,unknown,0.0000,41.2826,0,2,412,998,0.3894,0.4499,0.186053
96,8698868d_eval,unknown,0.0000,49.6933,0,2,162,326,0.2177,0.7885,0.327882
96,88bcf3b4_eval,unknown,0.0000,82.5228,0,5,543,658,0.1817,0.2987,0.024764
96,88e364bc_eval,unknown,0.0000,72.1805,0,3,864,1197,0.5957,0.3060,0.130276
96,89565ca0_eval,unknown,0.0000,42.2222,0,3,19,45,0.0823,0.9094,0.381101
96,898e7135_eval,unknown,0.0000,86.7521,0,2,609,702,0.1199,0.9822,0.717484
96,8b7bacbf_eval,unknown,0.0000,67.3954,0,4,709,1052,0.3980,0.3592,0.111231
96,8b9c3697_eval,unknown,0.0000,87.8497,0,3,1099,1251,0.7084,0.2819,0.133201
96,8e5c0c38_eval,unknown,0.0000,91.4079,0,2,883,966,0.8372,0.1729,0.100821
96,8f215267_eval,unknown,0.0000,85.8086,0,3,1300,1515,0.7782,0.4900,0.342947
96,8f3a5a89_eval,unknown,0.0000,70.7835,0,3,533,753,0.3536,0.4137,0.149801
96,9385bd28_eval,unknown,0.0000,68.3582,0,4,458,670,0.2352,0.4636,0.084797
96,97d7923e_eval,unknown,0.0000,85.1385,0,3,338,397,0.2039,0.4872,0.067903
96,981571dc_eval,unknown,0.0000,16.9911,0,4,611,3596,0.1580,1.0000,0.037531
96,9aaea919_eval,unknown,0.0000,88.3945,0,3,2384,2697,0.8921,0.6136,0.374221
96,9bbf930d_eval,unknown,0.0000,60.4709,0,3,488,807,0.1821,0.5556,0.006028
96,a251c730_eval,unknown,0.0000,73.3333,0,2,242,330,0.2136,0.8023,0.646397
96,a25697e4_eval,unknown,0.0000,96.2880,0,3,1297,1347,0.4650,0.8074,0.080822
96,a32d8b75_eval,unknown,0.0000,51.6354,0,3,742,1437,0.2710,0.7126,0.294560
96,a395ee82_eval,unknown,0.0000,91.3043,0,3,1323,1449,0.5206,0.2903,0.053227
96,a47bf94d_eval,unknown,0.0000,76.3557,0,3,1056,1383,0.3990,0.3971,0.034255
96,a6f40cea_eval,unknown,0.0000,63.8783,0,3,168,263,0.3385,0.3746,0.245039
96,aa4ec2a5_eval,unknown,0.0000,56.5963,0,3,858,1516,0.4216,0.3521,0.088507
96,abc82100_eval,unknown,0.0000,81.5493,0,4,579,710,0.1742,0.6772,0.057493
96,b0039139_eval,unknown,0.0000,46.9027,0,4,53,113,0.0295,0.7879,0.080175
96,b10624e5_eval,unknown,0.0000,82.5549,0,2,1202,1456,0.7625,0.0185,0.006092
96,b5ca7ac4_eval,unknown,0.0000,73.7060,0,3,1068,1449,0.2972,0.8478,0.361441
96,b6f77b65_eval,unknown,0.0000,71.7483,0,5,513,715,0.1093,0.7985,0.049253
96,b99e7126_eval,unknown,0.0000,45.3968,0,3,1144,2520,0.4500,0.8571,0.045457
96,b9e38dc0_eval,unknown,0.0000,75.2381,0,3,474,630,0.1417,0.8846,0.096111
96,bf45cf4b_eval,unknown,0.0000,53.2213,0,3,190,357,0.1155,0.5160,0.071762
96,c4d067a0_eval,unknown,0.0000,90.2146,0,3,1429,1584,0.5869,0.2292,0.026920
96,c7f57c3e_eval,unknown,0.0000,86.2229,0,2,557,646,0.3315,0.7500,0.043476
96,cb2d8a2c_eval,unknown,0.0000,83.8095,0,4,968,1155,0.3661,0.1299,0.014597
96,cbebaa4b_eval,unknown,0.0000,88.9234,0,2,859,966,0.6093,0.6720,0.305495
96,d35bdbdc_eval,unknown,0.0000,65.6566,0,3,195,297,0.0647,1.0000,0.052388
96,d59b0160_eval,unknown,0.0000,72.4183,0,3,554,765,0.1866,1.0000,0.149541
96,d8e07eb2_eval,unknown,0.0000,62.1851,0,5,2049,3295,0.6027,0.4912,0.227272
96,da515329_eval,unknown,0.0000,59.4779,0,3,524,881,0.2792,0.4629,0.128231
96,db0c5428_eval,unknown,0.0000,60.7676,0,3,570,938,0.3096,0.5501,0.098635
96,db695cfb_eval,unknown,0.0000,84.1040,0,5,582,692,0.1945,0.0000,0.000000
96,dbff022c_eval,unknown,0.0000,54.1528,0,3,163,301,0.0860,0.2593,0.003776
96,dd6b8c4b_eval,unknown,0.0000,76.9444,0,3,277,360,0.1295,0.9815,0.026304
96,de809cff_eval,unknown,0.0000,54.8872,0,2,438,798,0.2275,0.7339,0.118193
96,dfadab01_eval,unknown,0.0000,59.3373,0,4,591,996,0.2122,0.3853,0.056868
96,e12f9a14_eval,unknown,0.0000,73.5593,0,4,868,1180,0.2839,0.0291,0.008060
96,e3721c99_eval,unknown,0.0000,83.8154,0,2,1507,1798,0.6568,1.0000,0.703920
96,e376de54_eval,unknown,0.0000,89.1503,0,3,682,765,0.2562,0.3500,0.007956
96,e8686506_eval,unknown,0.0000,22.2222,0,2,14,63,0.0556,0.7024,0.053708
96,e87109e9_eval,unknown,0.0000,57.7289,0,3,788,1365,0.2788,0.6755,0.327177
96,edb79dae_eval,unknown,0.0000,49.3230,0,2,255,517,0.2036,0.7157,0.260731
96,eee78d87_eval,unknown,0.0000,46.7974,0,3,358,765,0.0070,0.9794,0.198064
96,f560132c_eval,unknown,0.0000,70.9877,0,2,115,162,0.0111,0.9761,0.429373
96,f931b4a8_eval,unknown,0.0000,62.0767,0,5,275,443,0.0205,0.8895,0.132487
96,faa9f03d_eval,unknown,0.0000,67.1329,0,3,288,429,0.7073,0.3401,0.227120
96,fc7cae8d_eval,unknown,0.0000,74.2160,0,3,213,287,0.0976,0.9524,0.619640
