epoch,task_id,category,grid_accuracy,cell_accuracy,grid_correct,grid_total,cell_correct,cell_total,copy_rate,change_recall,transformation_quality
32,0934a4d8_eval,S3,0.0000,26.9663,0,4,24,89,0.1135,0.8875,0.271775
32,135a2760_eval,S3,0.0000,56.7619,0,2,298,525,0.1691,0.1111,0.001670
32,136b0064_eval,C1,0.0000,78.9474,0,3,180,228,0.1357,0.3495,0.072218
32,13e47133_eval,S3,0.0000,39.3743,0,3,365,927,0.0597,0.8636,0.145865
32,142ca369_eval,S3,0.0000,85.1026,0,3,954,1121,0.3945,0.0000,0.000000
32,16b78196_eval,S3,0.0000,93.5484,0,2,1682,1798,0.8993,0.7442,0.651832
32,16de56c4_eval,C1,0.0000,84.6154,0,3,330,390,0.1324,0.2179,0.007633
32,1818057f_eval,C1,0.0000,61.2403,0,3,316,516,0.1098,0.8333,0.027073
32,195c6913_eval,S3,0.0000,68.1846,0,3,1123,1647,0.4257,0.6552,0.108159
32,1ae2feb7_eval,C1,0.0000,79.0441,0,3,430,544,0.1739,0.2298,0.008213
32,20270e3b_eval,C1,0.0000,65.6977,0,4,113,172,0.0326,0.6755,0.049292
32,20a9e565_eval,S3,0.0000,74.4681,0,3,70,94,0.5563,0.4423,0.340023
32,21897d95_eval,C1,0.0000,65.9533,0,4,339,514,0.0334,0.8772,0.182144
32,221dfab4_eval,S3,0.0000,77.6295,0,2,989,1274,0.7920,0.5002,0.416078
32,247ef758_eval,C1,0.0000,61.0338,0,3,307,503,0.1758,0.5554,0.092629
32,269e22fb_eval,S2,0.0000,60.8521,0,5,1214,1995,0.0885,0.9556,0.427126
32,271d71e2_eval,C1,0.0000,65.7895,0,3,325,494,0.1779,0.5290,0.103441
32,28a6681f_eval,C1,0.0000,61.2795,0,3,182,297,0.1355,0.2417,0.021383
32,291dc1e1_eval,C1,0.0000,63.8514,0,4,189,296,0.1252,0.5409,0.140740
32,2b83f449_eval,C1,0.0000,56.5321,0,2,238,421,0.2339,0.5045,0.077491
32,2ba387bc_eval,S3,0.0000,62.3684,0,4,237,380,0.5695,0.3360,0.265452
32,2c181942_eval,S3,0.0000,93.4831,0,3,1248,1335,0.8190,0.5945,0.410902
