epoch,task_id,category,grid_accuracy,cell_accuracy,grid_correct,grid_total,cell_correct,cell_total,copy_rate,change_recall,transformation_quality
50,00d62c1b,C1,0.2500,94.1663,1,400,114203,121278,0.3647,0.7551,0.178750
50,0520fde7,C1,1.7500,80.8333,7,400,38994,48240,0.2365,0.7364,0.446844
50,0962bcdd,C1,0.0000,85.4959,0,400,139873,163602,0.4890,0.3809,0.123940
50,0a938d79,C1,0.0000,96.2191,0,400,154908,160995,0.4359,0.6758,0.172448
50,137eaa0f,C1,0.0000,21.8730,0,400,668,3054,0.1210,0.8768,0.202659
50,1b2d62fb,C1,4.2500,81.3848,17,400,44100,54187,0.2154,0.7696,0.513347
50,1c786137,C1,11.7500,52.5474,47,400,2661,5064,0.3958,0.6025,0.290642
50,1e0a9b12,C1,0.2500,91.4406,1,400,102707,112321,0.3307,0.6143,0.161567
50,1f642eb9,C1,0.0000,96.0021,0,400,123379,128517,0.4039,0.3417,0.035406
50,1f876c06,C1,0.0000,93.0061,0,400,120986,130084,0.4130,0.2031,0.028286
50,228f6490,C1,0.0000,97.0059,0,400,151921,156610,0.4918,0.7129,0.150850
50,234bbc79,C1,0.0000,87.4649,0,400,79803,91240,0.5992,0.2886,0.214477
50,23b5c85d,C1,90.5000,99.7790,362,400,10383,10406,0.2447,0.7174,0.697263
50,25d487eb,C1,0.5000,94.0514,2,400,148937,158357,0.4793,0.4098,0.087993
50,264363fd,S3,0.0000,95.5123,0,400,195317,204494,0.5696,0.7176,0.195980
50,272f95fa,S3,0.0000,96.8478,0,400,119977,123882,0.1820,0.9716,0.412827
50,27a28665,C1,0.0000,0.0000,0,16,0,0,0.1776,0.5443,0.000000
50,28e73c20,C1,0.0000,74.6399,0,400,80167,107405,0.1955,0.7410,0.232926
50,29623171,C1,0.0000,95.3364,0,400,73389,76979,0.3301,0.8512,0.243232
50,2dee498d,C1,2.0000,57.4678,8,400,19781,34421,0.3887,0.5213,0.265452
50,31aa019c,C1,0.0000,97.2961,0,400,119863,123194,0.2991,0.9249,0.266172
50,3618c87e,C1,0.0000,97.3795,0,400,107691,110589,0.3845,0.4090,0.046468
50,3631a71a,A2,0.0000,87.4513,0,400,135546,154996,0.3424,0.9813,0.359631
50,36d67576,C1,0.0000,93.4483,0,400,153372,164125,0.5038,0.2527,0.057194
50,39a8645d,C1,2.5000,49.9356,10,400,1550,3104,0.4316,0.5472,0.322257
50,3ac3eb23,C1,0.0000,91.5920,0,400,96134,104959,0.2870,0.7140,0.182025
50,3f7978a0,C1,0.0000,72.6961,0,400,16558,22777,0.5923,0.4077,0.337278
50,445eab21,C1,98.0000,99.3333,392,400,1192,1200,0.0355,0.9795,0.979597
50,447fd412,C1,0.0000,88.3168,0,400,157195,177990,0.4534,0.6331,0.238621
50,4522001f,S2,0.0000,93.6504,0,400,145321,155174,0.3175,0.9826,0.893047
50,50cb2852,C1,0.0000,96.1396,0,400,149051,155036,0.5029,0.7927,0.183156
50,5117e062,C1,14.7500,63.0236,59,400,2964,4703,0.3624,0.6279,0.450812
50,54d9e175,C1,0.0000,91.1369,0,400,92277,101251,0.1233,0.9744,0.372109
50,5ad4f10b,S3,3.0000,60.1777,12,400,3184,5291,0.4610,0.5383,0.369305
50,5bd6f4ac,C1,8.7500,54.0625,35,400,1730,3200,0.4927,0.6937,0.389873
50,5daaa586,C1,0.0000,74.8755,0,400,19389,25895,0.3644,0.6503,0.494258
50,60b61512,C1,0.0000,94.6563,0,400,155118,163875,0.5007,0.3990,0.078181
50,6150a2bd,C1,6.0000,60.2890,24,400,62032,102891,0.2099,0.6104,0.126145
50,62c24649,C1,8.0000,68.8094,32,400,72349,105144,0.1993,0.9087,0.535277
50,662c240a,C1,8.2500,33.9834,33,400,2788,8204,0.1830,0.8159,0.263238
50,67a423a3,C1,0.0000,95.7173,0,400,106117,110865,0.3829,0.5125,0.082490
50,681b3aeb,C1,0.2500,72.6676,1,400,7976,10976,0.1629,0.8448,0.607342
50,6cdd2623,S3,0.0000,86.2777,0,400,123221,142819,0.2763,0.8165,0.339416
50,6cf79266,S3,0.0000,90.1377,0,400,110644,122750,0.3069,0.7690,0.222904
50,6d0160f0,C1,0.0000,95.0351,0,400,93123,97988,0.2954,0.7731,0.183035
50,6e19193c,C1,1.7500,86.5760,7,400,98436,113699,0.3734,0.1055,0.023100
50,6ecd11f4,S3,0.0000,25.7981,0,400,1600,6202,0.5172,0.4787,0.130890
50,7447852a,C1,0.0000,86.0553,0,400,31368,36451,0.3552,0.5243,0.204709
50,7c008303,C1,0.2500,69.4363,1,400,59893,86256,0.2282,0.6764,0.331592
50,8731374e,S3,0.0000,82.8331,0,400,43663,52712,0.1959,0.8142,0.637911
50,8efcae92,S3,0.0000,71.5627,0,400,33165,46344,0.3421,0.6475,0.472131
50,90c28cc7,S3,0.5000,22.2912,2,400,3053,13696,0.1332,0.8610,0.194567
50,913fb3ed,C1,0.2500,79.5051,1,400,73671,92662,0.2402,0.5557,0.134099
50,91714a58,S3,0.0000,98.6795,0,400,132122,133890,0.3375,0.9339,0.258176
50,928ad970,C1,0.0000,92.5357,0,400,143050,154589,0.4740,0.5047,0.125320
50,941d9a10,C1,0.0000,97.4982,0,400,121709,124832,0.3961,0.5681,0.092418
50,9565186b,C1,1.0000,98.5231,4,400,99130,100616,0.2242,0.9086,0.285244
50,95990924,C1,0.7500,92.8026,3,400,116883,125948,0.4086,0.2938,0.063496
50,963e52fc,C1,0.0000,88.9286,0,400,116324,130806,0.2690,0.9409,0.650687
50,9af7a82c,C1,0.0000,83.9117,0,400,35858,42733,0.0728,0.9568,0.499384
50,9edfc990,C1,0.7500,91.8169,3,400,111407,121336,0.3418,0.5118,0.138271
50,a2fd1cf0,S3,0.0000,97.9504,0,400,112165,114512,0.3916,0.3127,0.034747
50,a61f2674,C1,0.0000,96.8373,0,400,126822,130964,0.3908,0.9735,0.258270
50,a8d7556c,S3,0.2500,88.6836,1,400,113280,127735,0.3356,0.6856,0.199964
50,ac0a08a4,S2,9.2500,92.1586,37,400,76722,83250,0.2518,0.9236,0.747084
50,b1948b0a,C1,1.2500,97.6457,5,400,98960,101346,0.2740,0.7450,0.234213
50,b548a754,C1,0.0000,96.3945,0,400,115844,120177,0.3414,0.7792,0.177000
50,b6afb2da,C1,0.0000,92.7062,0,400,147732,159355,0.4023,0.9838,0.344083
50,b782dc8a,S3,0.0000,95.2333,0,400,111282,116852,0.3886,0.4563,0.070773
50,bbc9ae5d,C1,0.7500,91.3469,3,400,64997,71154,0.3565,0.9303,0.786307
50,bc1d5164,C1,0.0000,82.0178,0,400,22445,27366,0.4241,0.5921,0.520260
50,bdad9b1f,C1,0.0000,87.3602,0,400,100680,115247,0.3049,0.6759,0.214727
50,c909285e,S3,0.0000,77.3450,0,400,8221,10629,0.2234,0.7909,0.636065
50,c9e6f938,C1,8.2500,62.5278,33,400,60148,96194,0.1906,0.8775,0.328260
50,cce03e0d,S2,0.0000,80.7834,0,400,53460,66177,0.2083,0.9469,0.713336
50,ce9e57f2,C1,0.0000,97.4356,0,400,126220,129542,0.4019,0.7467,0.126321
50,cf98881b,C1,0.0000,56.3633,0,400,19832,35186,0.2493,0.7102,0.368557
50,d037b0a7,C1,0.2500,93.4108,1,400,105657,113110,0.3308,0.6296,0.193573
50,d4469b4b,C1,0.0000,37.0625,0,400,1186,3200,0.0740,0.9298,0.341527
50,d90796e8,C1,0.0000,96.2766,0,400,103972,107993,0.3886,0.1956,0.017774
50,db3e9e38,C1,0.0000,93.2608,0,400,95874,102802,0.2491,0.6867,0.187758
50,ddf7fa4f,C1,0.0000,98.6717,0,400,151683,153725,0.4085,0.9473,0.261838
50,e40b9e2f,C1,0.0000,92.4807,0,400,117691,127260,0.4147,0.2098,0.033676
50,e48d4e1a,C1,0.0000,93.4686,0,400,101563,108660,0.2931,0.7578,0.190796
50,e50d258f,C1,2.5000,48.3953,10,400,5730,11840,0.1240,0.8897,0.441649
50,e98196ab,C1,0.0000,77.7739,0,400,42085,54112,0.5193,0.3646,0.273340
50,e9afcf9a,C1,9.0000,89.5802,36,400,94276,105242,0.2305,0.8394,0.224693
50,eb281b96,S2,0.0000,90.4867,0,400,114177,126181,0.1734,0.9981,0.799055
