epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_cell_accuracy,val_change_recall,val_copy_rate,val_grid_accuracy,val_loss,val_transformation_quality
,,0,,,0.0,0.0,0.0,0.0,,0.0
,,0,,,0.00000000,0.13803238,0.02827413,0.97297781,,0.01774859
,0.0018498849832733245,0,,,,,,,,
0,,9,,3.5326223373413086,,,,,,
0,,19,,1.7820324897766113,,,,,,
0,,29,,1.68272066116333,,,,,,
0,,39,,1.0855954885482788,,,,,,
0,,49,,1.1360186338424683,,,,,,
0,,59,,1.1622505187988281,,,,,,
0,,69,,1.1776013374328613,,,,,,
0,,79,,0.9307061433792114,,,,,,
0,,89,,0.963446855545044,,,,,,
0,,99,,0.7053771018981934,,,,,,
0,,109,,0.8421070575714111,,,,,,
0,,119,,0.9328690767288208,,,,,,
0,,129,,0.8281962871551514,,,,,,
0,,139,,0.8792458772659302,,,,,,
0,,149,,1.067338228225708,,,,,,
0,,159,,1.004051923751831,,,,,,
0,,169,,0.8025780320167542,,,,,,
0,,179,,1.0244371891021729,,,,,,
0,,189,,0.8604002594947815,,,,,,
0,,199,,0.7816839814186096,,,,,,
0,,209,,0.8028190732002258,,,,,,
0,,219,,0.7968047857284546,,,,,,
0,,229,,0.8284140825271606,,,,,,
0,,239,,0.8050577044487,,,,,,
0,,249,,0.876968502998352,,,,,,
0,,259,,0.921150267124176,,,,,,
0,,269,,0.806796133518219,,,,,,
0,,279,,0.6875653862953186,,,,,,
0,,289,,0.7232992053031921,,,,,,
0,,299,,0.9393187761306763,,,,,,
0,,309,,0.9672800898551941,,,,,,
0,,319,,0.7150859236717224,,,,,,
0,,329,,1.1144123077392578,,,,,,
0,,339,,0.7370573282241821,,,,,,
0,,349,,0.7230076193809509,,,,,,
0,,359,,0.7780989408493042,,,,,,
0,,369,,0.6912616491317749,,,,,,
0,,379,,0.8742067217826843,,,,,,
0,,389,,0.9858405590057373,,,,,,
0,,399,,0.696540892124176,,,,,,
0,,409,,0.7952031493186951,,,,,,
0,,419,,0.80340576171875,,,,,,
0,,429,,0.7358341813087463,,,,,,
0,,439,,0.8813894987106323,,,,,,
0,,449,,0.5313519835472107,,,,,,
0,,459,,0.7499507069587708,,,,,,
0,,469,,0.8813760876655579,,,,,,
0,,479,,0.6690175533294678,,,,,,
0,,489,,0.8266426920890808,,,,,,
0,,499,,0.8553001284599304,,,,,,
0,,509,,0.9277253150939941,,,,,,
0,,519,,0.7283726930618286,,,,,,
0,,529,,0.7289013266563416,,,,,,
0,,539,,0.8285780549049377,,,,,,
0,,549,,0.8619365096092224,,,,,,
0,,559,,0.8079506754875183,,,,,,
0,,569,,0.709299623966217,,,,,,
0,,579,,0.6762670278549194,,,,,,
0,,589,,0.5908942818641663,,,,,,
0,,599,,0.7598032355308533,,,,,,
0,,609,,0.9027820825576782,,,,,,
0,,619,,0.7810953259468079,,,,,,
0,,629,,0.641160786151886,,,,,,
0,,639,,0.8586327433586121,,,,,,
0,,649,,0.6917410492897034,,,,,,
0,,659,,0.8898391127586365,,,,,,
0,,669,,0.6238868832588196,,,,,,
0,,679,,0.9348767399787903,,,,,,
0,,689,,0.8440786600112915,,,,,,
0,,699,,0.6504898071289062,,,,,,
0,,709,,0.7290942668914795,,,,,,
0,,719,,0.8868180513381958,,,,,,
0,,729,,0.6774079203605652,,,,,,
0,,739,,0.7164590954780579,,,,,,
0,,749,,0.6704285144805908,,,,,,
0,,759,,0.8519204258918762,,,,,,
0,,769,,0.7720319628715515,,,,,,
0,,779,,0.8335395455360413,,,,,,
0,,789,,0.7994984984397888,,,,,,
0,,799,,0.7588511109352112,,,,,,
0,,809,,0.8241384625434875,,,,,,
0,,819,,0.8892998695373535,,,,,,
0,,829,,0.576976478099823,,,,,,
0,,839,,0.6000908017158508,,,,,,
0,,849,,0.9441381692886353,,,,,,
0,,859,,0.8797568082809448,,,,,,
0,,869,,0.7728790044784546,,,,,,
0,,879,,0.9638515114784241,,,,,,
0,,889,,0.6749115586280823,,,,,,
0,,899,,0.8043970465660095,,,,,,
0,,909,,0.9082163572311401,,,,,,
0,,919,,0.8307945728302002,,,,,,
0,,929,,0.6770898103713989,,,,,,
0,,939,,0.7274065017700195,,,,,,
0,,949,,0.794035017490387,,,,,,
0,,959,,0.6165385842323303,,,,,,
0,,969,,0.706211268901825,,,,,,
0,,979,,0.779900074005127,,,,,,
0,,989,,0.6672989726066589,,,,,,
0,,999,,0.7430051565170288,,,,,,
0,,1009,,0.6870232224464417,,,,,,
0,,1019,,0.7995967268943787,,,,,,
0,,1029,,0.8066341280937195,,,,,,
0,,1039,,0.9057050347328186,,,,,,
0,,1049,,0.7278158664703369,,,,,,
0,,1059,,0.7173832058906555,,,,,,
0,,1069,,0.6614106893539429,,,,,,
0,,1079,,0.769693911075592,,,,,,
0,,1089,,0.8509419560432434,,,,,,
0,,1099,,0.8820131421089172,,,,,,
0,,1109,,0.8419884443283081,,,,,,
0,,1119,,1.0017324686050415,,,,,,
0,,1129,,0.8433360457420349,,,,,,
0,,1139,,0.6429075002670288,,,,,,
0,,1149,,0.6897920966148376,,,,,,
0,,1159,,0.9499747157096863,,,,,,
0,,1169,,0.7919002175331116,,,,,,
0,,1179,,0.68812495470047,,,,,,
0,,1189,,0.8486455678939819,,,,,,
0,,1199,,0.765794575214386,,,,,,
0,,1209,,0.7929705381393433,,,,,,
0,,1219,,0.7121161222457886,,,,,,
0,,1229,,0.85269695520401,,,,,,
0,,1239,,0.8441824913024902,,,,,,
0,,1249,,0.6474440693855286,,,,,,
0,,1259,,0.9308203458786011,,,,,,
0,,1269,,0.8780975937843323,,,,,,
0,,1279,,0.6877036690711975,,,,,,
0,,1289,,0.7505561709403992,,,,,,
0,,1299,,0.6951287984848022,,,,,,
0,,1309,,0.9160289764404297,,,,,,
0,,1319,,0.6965280771255493,,,,,,
0,,1329,,0.783474326133728,,,,,,
0,,1339,,0.7378399968147278,,,,,,
0,,1349,,0.7577062249183655,,,,,,
0,,1359,,0.8511108756065369,,,,,,
0,,1369,,0.896886944770813,,,,,,
0,,1379,,0.8831800222396851,,,,,,
0,,1389,,0.7782396674156189,,,,,,
0,,1399,,0.7715399265289307,,,,,,
0,,1409,,0.7583246231079102,,,,,,
0,,1419,,0.7911087274551392,,,,,,
0,,1429,,0.9123707413673401,,,,,,
0,,1439,,0.6441327929496765,,,,,,
0,,1449,,0.8223212361335754,,,,,,
0,,1459,,0.8497501015663147,,,,,,
0,,1469,,0.6038094162940979,,,,,,
0,,1479,,0.7460106611251831,,,,,,
0,,1489,,0.5588120818138123,,,,,,
0,,1499,,0.6803068518638611,,,,,,
0,,1509,,0.7063356041908264,,,,,,
0,,1519,,0.8336701393127441,,,,,,
0,,1529,,0.7590509057044983,,,,,,
0,,1539,,0.8489930629730225,,,,,,
0,,1549,,0.7716834545135498,,,,,,
0,,1559,,0.8261375427246094,,,,,,
0,,1569,,0.6872134804725647,,,,,,
0,,1579,,1.0195411443710327,,,,,,
0,,1589,,0.6094613671302795,,,,,,
0,,1599,,0.6654552221298218,,,,,,
0,,1609,,0.7131710052490234,,,,,,
0,,1619,,0.6779590845108032,,,,,,
0,,1629,,0.8461374044418335,,,,,,
0,,1639,,0.6749343276023865,,,,,,
0,,1649,,0.6828469038009644,,,,,,
0,,1659,,0.5051014423370361,,,,,,
0,,1669,,0.6984757781028748,,,,,,
0,,1679,,0.7372939586639404,,,,,,
0,,1689,,0.7650144100189209,,,,,,
0,,1699,,0.5891582369804382,,,,,,
0,,1709,,0.6806081533432007,,,,,,
0,,1719,,0.6810778975486755,,,,,,
0,,1729,,0.8037509918212891,,,,,,
0,,1739,,0.7409660816192627,,,,,,
0,,1749,,0.607338547706604,,,,,,
0,,1759,,0.9479266405105591,,,,,,
0,,1769,,0.7791873216629028,,,,,,
0,,1779,,0.8579298257827759,,,,,,
0,,1789,,0.7676406502723694,,,,,,
0,,1799,,0.6908105611801147,,,,,,
0,,1809,,0.7403524518013,,,,,,
0,,1819,,0.7044978737831116,,,,,,
0,,1829,,0.7007855176925659,,,,,,
0,,1839,,0.7068772912025452,,,,,,
0,,1849,,0.7451697587966919,,,,,,
0,,1859,,0.6452916860580444,,,,,,
0,,1869,,0.766635000705719,,,,,,
0,,1879,,0.7206120491027832,,,,,,
0,,1889,,0.8650081753730774,,,,,,
0,,1899,,0.6171621680259705,,,,,,
0,,1909,,0.7263814210891724,,,,,,
0,,1919,,0.6499912142753601,,,,,,
