epoch,task_id,category,grid_accuracy,cell_accuracy,grid_correct,grid_total,cell_correct,cell_total,copy_rate,change_recall,transformation_quality
79,0934a4d8_eval,unknown,0.0000,20.2247,0,4,18,89,0.1290,0.8715,0.188637
79,135a2760_eval,unknown,0.0000,43.0476,0,2,226,525,0.1313,0.0000,0.000000
79,136b0064_eval,unknown,0.0000,79.8246,0,3,182,228,0.1268,0.3955,0.083324
79,13e47133_eval,unknown,0.0000,40.2373,0,3,373,927,0.0738,0.8513,0.147874
79,142ca369_eval,unknown,0.0000,82.7832,0,3,928,1121,0.3841,0.0119,0.000842
79,16b78196_eval,unknown,0.0000,93.2147,0,2,1676,1798,0.8899,0.7990,0.678326
79,16de56c4_eval,unknown,0.0000,83.8462,0,3,327,390,0.1324,0.1994,0.006780
79,1818057f_eval,unknown,0.0000,61.0465,0,3,315,516,0.1112,0.8000,0.026609
79,195c6913_eval,unknown,0.0000,75.9563,0,3,1251,1647,0.4616,0.7472,0.150275
79,1ae2feb7_eval,unknown,0.0000,78.8603,0,3,429,544,0.1680,0.3912,0.014231
79,20270e3b_eval,unknown,0.0000,69.1860,0,4,119,172,0.0395,0.6203,0.047316
79,20a9e565_eval,unknown,0.0000,65.9574,0,3,62,94,0.4793,0.5210,0.468419
79,21897d95_eval,unknown,0.0000,74.9027,0,4,385,514,0.0145,0.9855,0.222750
79,221dfab4_eval,unknown,0.0000,77.8650,0,2,992,1274,0.8046,0.5166,0.419285
79,247ef758_eval,unknown,0.0000,56.2624,0,3,283,503,0.1947,0.3934,0.065490
79,269e22fb_eval,unknown,0.0000,62.1053,0,5,1239,1995,0.0867,0.9556,0.435440
79,271d71e2_eval,unknown,0.0000,70.4453,0,3,348,494,0.1716,0.5752,0.125073
79,28a6681f_eval,unknown,0.0000,59.9327,0,3,178,297,0.1334,0.2543,0.022253
79,291dc1e1_eval,unknown,0.0000,67.9054,0,4,201,296,0.0389,0.9009,0.228197
79,2b83f449_eval,unknown,0.0000,54.6318,0,2,230,421,0.2386,0.4709,0.069613
79,2ba387bc_eval,unknown,0.0000,63.4211,0,4,241,380,0.4544,0.4599,0.337475
79,2c181942_eval,unknown,0.0000,93.4082,0,3,1247,1335,0.8076,0.6556,0.423308
79,2d0172a1_eval,unknown,0.0000,57.8397,0,4,166,287,0.3191,0.6112,0.378626
79,31f7f899_eval,unknown,0.0000,74.5455,0,3,328,440,0.2178,0.5208,0.022787
79,332f06d7_eval,unknown,0.0000,76.5896,0,4,530,692,0.2635,0.8264,0.027349
79,35ab12c3_eval,unknown,0.0000,79.3869,0,3,751,946,0.5678,0.2473,0.067564
79,36a08778_eval,unknown,0.0000,54.1489,0,6,509,940,0.2478,0.0467,0.005735
79,38007db0_eval,unknown,0.0000,62.1212,0,2,164,264,0.3537,0.6160,0.401481
79,3a25b0d8_eval,unknown,0.0000,50.0000,0,2,105,210,0.1964,0.8129,0.429846
79,3dc255db_eval,unknown,0.0000,77.9221,0,3,300,385,0.2011,0.5667,0.019197
79,3e6067c3_eval,unknown,0.0000,76.1905,0,3,1056,1386,0.5829,0.1836,0.115159
79,409aa875_eval,unknown,0.0000,89.8039,0,3,687,765,0.3237,0.4239,0.053498
79,446ef5d2_eval,unknown,0.0000,72.4852,0,2,245,338,0.1518,0.6666,0.110979
79,45a5af55_eval,unknown,0.0000,76.2400,0,2,953,1250,0.0982,0.9870,0.687036
79,4a21e3da_eval,unknown,0.0000,89.1641,0,3,864,969,0.3883,0.5566,0.119458
79,4c3d4a41_eval,unknown,0.0000,69.1824,0,2,220,318,0.1648,0.4473,0.068906
79,4c416de3_eval,unknown,0.0000,84.2330,0,3,1186,1408,0.5792,0.3881,0.126106
79,4c7dc4dd_eval,unknown,0.0000,61.5385,0,2,24,39,0.1683,0.8327,0.556429
79,4e34c42c_eval,unknown,0.0000,47.6190,0,2,80,168,0.3915,0.5329,0.252332
79,53fb4810_eval,unknown,0.0000,76.1453,0,2,482,633,0.3929,0.2162,0.036313
79,5545f144_eval,unknown,0.0000,93.6803,0,3,252,269,0.2541,0.3803,0.181296
79,581f7754_eval,unknown,0.0000,84.6543,0,3,502,593,0.2294,0.5224,0.063387
79,58490d8a_eval,unknown,0.0000,79.3548,0,3,123,155,0.0630,0.9122,0.546967
79,58f5dbd5_eval,unknown,0.0000,58.3333,0,3,252,432,0.2258,0.4681,0.172150
79,5961cc34_eval,unknown,0.0000,89.9325,0,4,1599,1778,0.4085,0.7992,0.190916
79,5dbc8537_eval,unknown,0.0000,62.1908,0,2,176,283,0.0434,0.9091,0.286748
79,62593bfd_eval,unknown,0.0000,94.9650,0,2,1358,1430,0.7408,0.6292,0.404357
79,64efde09_eval,unknown,0.0000,77.6346,0,2,1024,1319,0.6185,0.3965,0.102039
79,65b59efc_eval,unknown,0.0000,62.6276,0,3,491,784,0.0478,0.8069,0.217432
79,67e490f4_eval,unknown,0.0000,71.8750,0,2,207,288,0.0845,0.9420,0.694406
79,6e453dd6_eval,unknown,0.0000,63.9478,0,3,392,613,0.1235,0.8087,0.071760
79,6e4f6532_eval,unknown,0.0000,80.1383,0,2,811,1012,0.4155,0.8109,0.153084
79,6ffbe589_eval,unknown,0.0000,42.6230,0,3,156,366,0.2807,0.3500,0.106104
79,71e489b6_eval,unknown,0.0000,72.2356,0,3,601,832,0.2236,0.5449,0.033668
79,7491f3cf_eval,unknown,0.0000,45.4023,0,4,316,696,0.1236,0.4681,0.026080
79,7666fa5d_eval,unknown,0.0000,75.2941,0,2,384,510,0.2580,0.5684,0.147783
79,78332cb0_eval,unknown,0.0000,64.5390,0,3,182,282,0.0737,0.6459,0.062527
79,7b0280bc_eval,unknown,0.0000,67.7590,0,3,641,946,0.3936,0.2632,0.075735
79,7b3084d4_eval,unknown,0.0000,47.6510,0,3,71,149,0.0176,0.9683,0.279394
79,7b5033c1_eval,unknown,0.0000,81.8182,0,2,36,44,0.0097,0.9727,0.420700
79,7b80bb43_eval,unknown,0.0000,87.1304,0,2,1002,1150,0.7796,0.1332,0.088450
79,7c66cb00_eval,unknown,0.0000,79.5086,0,3,1715,2157,0.7793,0.6676,0.446543
79,7ed72f31_eval,unknown,0.0000,84.5201,0,2,546,646,0.4152,0.2922,0.052018
79,800d221b_eval,unknown,0.0000,60.1594,0,3,453,753,0.2355,0.5984,0.130786
79,80a900e0_eval,unknown,0.0000,11.6232,0,2,116,998,0.5869,0.2427,0.047728
79,8698868d_eval,unknown,0.0000,51.2270,0,2,167,326,0.0647,0.9380,0.384827
79,88bcf3b4_eval,unknown,0.0000,84.4985,0,5,556,658,0.1796,0.3693,0.028389
79,88e364bc_eval,unknown,0.0000,72.2640,0,3,865,1197,0.5647,0.4157,0.181859
79,89565ca0_eval,unknown,0.0000,42.2222,0,3,19,45,0.0978,0.8914,0.396830
79,898e7135_eval,unknown,0.0000,88.0342,0,2,618,702,0.1199,0.9811,0.722809
79,8b7bacbf_eval,unknown,0.0000,65.5894,0,4,690,1052,0.4137,0.2805,0.093599
79,8b9c3697_eval,unknown,0.0000,87.7698,0,3,1098,1251,0.7036,0.3056,0.141199
79,8e5c0c38_eval,unknown,0.0000,83.7474,0,2,809,966,0.7487,0.4026,0.163826
79,8f215267_eval,unknown,0.0000,86.9967,0,3,1318,1515,0.8104,0.4183,0.323466
79,8f3a5a89_eval,unknown,0.0000,68.5259,0,3,516,753,0.3214,0.5518,0.150803
79,9385bd28_eval,unknown,0.0000,68.6567,0,4,460,670,0.2326,0.4768,0.085936
79,97d7923e_eval,unknown,0.0000,84.3829,0,3,335,397,0.2057,0.4518,0.063934
79,981571dc_eval,unknown,0.0000,19.7164,0,4,709,3596,0.1799,1.0000,0.043742
79,9aaea919_eval,unknown,0.0000,89.6552,0,3,2418,2697,0.8862,0.7738,0.473546
79,9bbf930d_eval,unknown,0.0000,71.1276,0,3,574,807,0.2143,0.5972,0.007749
79,a251c730_eval,unknown,0.0000,74.2424,0,2,245,330,0.1830,0.8336,0.668860
79,a25697e4_eval,unknown,0.0000,96.4365,0,3,1299,1347,0.4657,0.8074,0.081090
79,a32d8b75_eval,unknown,0.0000,67.1538,0,3,965,1437,0.2277,0.8204,0.424802
79,a395ee82_eval,unknown,0.0000,92.3395,0,3,1338,1449,0.4831,0.6644,0.117208
79,a47bf94d_eval,unknown,0.0000,73.3912,0,3,1015,1383,0.3919,0.2884,0.023579
79,a6f40cea_eval,unknown,0.0000,64.6388,0,3,170,263,0.2050,0.6258,0.362055
79,aa4ec2a5_eval,unknown,0.0000,76.2533,0,3,1156,1516,0.4190,0.7136,0.240568
79,abc82100_eval,unknown,0.0000,78.4507,0,4,557,710,0.1670,0.6802,0.055395
79,b0039139_eval,unknown,0.0000,51.3274,0,4,58,113,0.0253,0.8125,0.096638
79,b10624e5_eval,unknown,0.0000,84.1346,0,2,1225,1456,0.7780,0.0000,0.000000
79,b5ca7ac4_eval,unknown,0.0000,74.8102,0,3,1084,1449,0.3052,0.8319,0.362921
79,b6f77b65_eval,unknown,0.0000,72.3077,0,5,517,715,0.1107,0.8036,0.048706
