epoch,task_id,category,grid_accuracy,cell_accuracy,grid_correct,grid_total,cell_correct,cell_total,copy_rate,change_recall,transformation_quality
62,0934a4d8_eval,unknown,0.0000,30.3371,0,4,27,89,0.1580,0.8435,0.292918
62,135a2760_eval,unknown,0.0000,67.8095,0,2,356,525,0.2024,0.0556,0.001110
62,136b0064_eval,unknown,0.0000,78.5088,0,3,179,228,0.1216,0.4163,0.088527
62,13e47133_eval,unknown,0.0000,42.8263,0,3,397,927,0.0549,0.8762,0.158180
62,142ca369_eval,unknown,0.0000,81.9804,0,3,919,1121,0.3808,0.0119,0.000824
62,16b78196_eval,unknown,0.0000,94.7164,0,2,1703,1798,0.9027,0.7840,0.723831
62,16de56c4_eval,unknown,0.0000,81.0256,0,3,316,390,0.1272,0.2179,0.007214
62,1818057f_eval,unknown,0.0000,61.2403,0,3,316,516,0.1123,0.8000,0.026666
62,195c6913_eval,unknown,0.0000,72.6776,0,3,1197,1647,0.4431,0.7179,0.134438
62,1ae2feb7_eval,unknown,0.0000,78.6765,0,3,428,544,0.1609,0.5548,0.021052
62,20270e3b_eval,unknown,0.0000,69.7674,0,4,120,172,0.0481,0.5107,0.038033
62,20a9e565_eval,unknown,0.0000,70.2128,0,3,66,94,0.5510,0.4477,0.358527
62,21897d95_eval,unknown,0.0000,63.0350,0,4,324,514,0.0275,0.9075,0.178851
62,221dfab4_eval,unknown,0.0000,73.3124,0,2,934,1274,0.7300,0.5552,0.369081
62,247ef758_eval,unknown,0.0000,58.4493,0,3,294,503,0.1826,0.4995,0.082727
62,269e22fb_eval,unknown,0.0000,57.1429,0,5,1140,1995,0.0948,0.9363,0.394109
62,271d71e2_eval,unknown,0.0000,71.8623,0,3,355,494,0.1680,0.6005,0.133677
62,28a6681f_eval,unknown,0.0000,61.2795,0,3,182,297,0.1366,0.2479,0.022222
62,291dc1e1_eval,unknown,0.0000,54.3919,0,4,161,296,0.0695,0.7881,0.166739
62,2b83f449_eval,unknown,0.0000,58.6698,0,2,247,421,0.2363,0.4996,0.080223
62,2ba387bc_eval,unknown,0.0000,60.7895,0,4,231,380,0.3456,0.5796,0.376344
62,2c181942_eval,unknown,0.0000,92.9588,0,3,1241,1335,0.8196,0.5631,0.390220
62,2d0172a1_eval,unknown,0.0000,58.1882,0,4,167,287,0.4930,0.4184,0.279855
62,31f7f899_eval,unknown,0.0000,75.9091,0,3,334,440,0.2231,0.5000,0.021849
62,332f06d7_eval,unknown,0.0000,75.4335,0,4,522,692,0.2600,0.8403,0.027839
62,35ab12c3_eval,unknown,0.0000,78.1184,0,3,739,946,0.5451,0.3168,0.088721
62,36a08778_eval,unknown,0.0000,53.7234,0,6,505,940,0.2545,0.0051,0.000869
62,38007db0_eval,unknown,0.0000,53.7879,0,2,142,264,0.3166,0.6435,0.362465
62,3a25b0d8_eval,unknown,0.0000,52.8571,0,2,111,210,0.1934,0.8284,0.451896
