epoch,task_id,category,grid_accuracy,cell_accuracy,grid_correct,grid_total,cell_correct,cell_total,copy_rate,change_recall,transformation_quality
73,0934a4d8_eval,unknown,0.0000,20.2247,0,4,18,89,0.1271,0.8738,0.200348
73,135a2760_eval,unknown,0.0000,46.2857,0,2,243,525,0.1363,0.2778,0.002970
73,136b0064_eval,unknown,0.0000,78.9474,0,3,180,228,0.1324,0.3630,0.074351
73,13e47133_eval,unknown,0.0000,45.7389,0,3,424,927,0.0682,0.8516,0.170264
73,142ca369_eval,unknown,0.0000,80.2855,0,3,900,1121,0.3737,0.0119,0.000842
73,16b78196_eval,unknown,0.0000,94.0489,0,2,1691,1798,0.9055,0.7300,0.676517
73,16de56c4_eval,unknown,0.0000,84.3590,0,3,329,390,0.1320,0.2179,0.007621
73,1818057f_eval,unknown,0.0000,62.5969,0,3,323,516,0.1161,0.8000,0.026415
73,195c6913_eval,unknown,0.0000,76.5634,0,3,1261,1647,0.4635,0.7726,0.156443
73,1ae2feb7_eval,unknown,0.0000,80.3309,0,3,437,544,0.1657,0.4812,0.018796
73,20270e3b_eval,unknown,0.0000,62.7907,0,4,108,172,0.0516,0.5043,0.030274
73,20a9e565_eval,unknown,0.0000,65.9574,0,3,62,94,0.5772,0.4212,0.225717
73,21897d95_eval,unknown,0.0000,69.4553,0,4,357,514,0.0184,0.9574,0.202583
73,221dfab4_eval,unknown,0.0000,79.7488,0,2,1016,1274,0.7802,0.5905,0.469054
73,247ef758_eval,unknown,0.0000,59.4433,0,3,299,503,0.1863,0.4783,0.080823
73,269e22fb_eval,unknown,0.0000,59.5489,0,5,1188,1995,0.0841,0.9521,0.415293
73,271d71e2_eval,unknown,0.0000,72.4696,0,3,358,494,0.1680,0.6012,0.135393
73,28a6681f_eval,unknown,0.0000,62.9630,0,3,187,297,0.1204,0.4075,0.036793
73,291dc1e1_eval,unknown,0.0000,68.9189,0,4,204,296,0.0455,0.8929,0.230852
73,2b83f449_eval,unknown,0.0000,53.2067,0,2,224,421,0.2127,0.5207,0.072855
73,2ba387bc_eval,unknown,0.0000,59.7368,0,4,227,380,0.4100,0.5103,0.336805
73,2c181942_eval,unknown,0.0000,93.3333,0,3,1246,1335,0.8150,0.6096,0.409400
73,2d0172a1_eval,unknown,0.0000,59.2334,0,4,170,287,0.4719,0.4005,0.283885
73,31f7f899_eval,unknown,0.0000,78.1818,0,3,344,440,0.2291,0.5208,0.024155
73,332f06d7_eval,unknown,0.0000,75.7225,0,4,524,692,0.2620,0.7951,0.025696
73,35ab12c3_eval,unknown,0.0000,76.4271,0,3,723,946,0.5945,0.0578,0.016676
73,36a08778_eval,unknown,0.0000,58.9362,0,6,554,940,0.1713,0.5645,0.065486
73,38007db0_eval,unknown,0.0000,63.6364,0,2,168,264,0.3196,0.6546,0.429264
73,3a25b0d8_eval,unknown,0.0000,53.3333,0,2,112,210,0.2705,0.7469,0.436679
73,3dc255db_eval,unknown,0.0000,78.1818,0,3,301,385,0.2017,0.5667,0.019313
73,3e6067c3_eval,unknown,0.0000,77.7778,0,3,1078,1386,0.5929,0.1776,0.113896
73,409aa875_eval,unknown,0.0000,89.2810,0,3,683,765,0.3278,0.3305,0.045260
73,446ef5d2_eval,unknown,0.0000,79.5858,0,2,269,338,0.1326,0.7110,0.150350
73,45a5af55_eval,unknown,0.0000,74.3200,0,2,929,1250,0.0975,0.9880,0.669771
73,4a21e3da_eval,unknown,0.0000,88.5449,0,3,858,969,0.3938,0.5037,0.107942
73,4c3d4a41_eval,unknown,0.0000,71.3836,0,2,227,318,0.1552,0.5192,0.082216
73,4c416de3_eval,unknown,0.0000,83.7358,0,3,1179,1408,0.5893,0.2978,0.092569
73,4c7dc4dd_eval,unknown,0.0000,56.4103,0,2,22,39,0.1580,0.8424,0.490343
73,4e34c42c_eval,unknown,0.0000,38.0952,0,2,64,168,0.4231,0.4942,0.230076
73,53fb4810_eval,unknown,0.0000,77.4092,0,2,490,633,0.3984,0.2146,0.040595
73,5545f144_eval,unknown,0.0000,90.7063,0,3,244,269,0.1658,0.7178,0.307149
73,581f7754_eval,unknown,0.0000,83.3052,0,3,494,593,0.2216,0.5974,0.067579
73,58490d8a_eval,unknown,0.0000,89.0323,0,3,138,155,0.0667,0.9122,0.618513
73,58f5dbd5_eval,unknown,0.0000,53.9352,0,3,233,432,0.1702,0.6267,0.199545
73,5961cc34_eval,unknown,0.0000,88.8076,0,4,1579,1778,0.4255,0.7262,0.172237
73,5dbc8537_eval,unknown,0.0000,51.9435,0,2,147,283,0.0528,0.8718,0.226261
73,62593bfd_eval,unknown,0.0000,95.1049,0,2,1360,1430,0.7314,0.6865,0.421281
73,64efde09_eval,unknown,0.0000,79.8332,0,2,1053,1319,0.6096,0.4847,0.140954
73,65b59efc_eval,unknown,0.0000,61.8622,0,3,485,784,0.0512,0.7813,0.211997
73,67e490f4_eval,unknown,0.0000,71.1806,0,2,205,288,0.0984,0.9271,0.685004
73,6e453dd6_eval,unknown,0.0000,67.0473,0,3,411,613,0.1238,0.7794,0.072751
73,6e4f6532_eval,unknown,0.0000,74.8024,0,2,757,1012,0.3893,0.7736,0.126040
73,6ffbe589_eval,unknown,0.0000,48.3607,0,3,177,366,0.1824,0.6202,0.184266
73,71e489b6_eval,unknown,0.0000,71.5144,0,3,595,832,0.2265,0.4348,0.026716
73,7491f3cf_eval,unknown,0.0000,42.8161,0,4,298,696,0.1120,0.6303,0.027876
73,7666fa5d_eval,unknown,0.0000,71.3725,0,2,364,510,0.2844,0.3721,0.104134
73,78332cb0_eval,unknown,0.0000,62.7660,0,3,177,282,0.0774,0.6216,0.058457
73,7b0280bc_eval,unknown,0.0000,65.9619,0,3,624,946,0.3890,0.2485,0.068058
73,7b3084d4_eval,unknown,0.0000,52.3490,0,3,78,149,0.0176,0.9683,0.295466
73,7b5033c1_eval,unknown,0.0000,86.3636,0,2,38,44,0.0090,0.9746,0.443552
73,7b80bb43_eval,unknown,0.0000,87.1304,0,2,1002,1150,0.7796,0.1332,0.088450
73,7c66cb00_eval,unknown,0.0000,89.2443,0,3,1925,2157,0.8716,0.5790,0.553266
73,7ed72f31_eval,unknown,0.0000,83.7461,0,2,541,646,0.4145,0.2622,0.046202
73,800d221b_eval,unknown,0.0000,56.8393,0,3,428,753,0.2184,0.6054,0.124822
73,80a900e0_eval,unknown,0.0000,26.4529,0,2,264,998,0.4193,0.4426,0.118777
73,8698868d_eval,unknown,0.0000,47.5460,0,2,155,326,0.0765,0.9301,0.357604
73,88bcf3b4_eval,unknown,0.0000,84.3465,0,5,555,658,0.1781,0.4043,0.032337
73,88e364bc_eval,unknown,0.0000,72.3475,0,3,866,1197,0.6470,0.1900,0.095257
73,89565ca0_eval,unknown,0.0000,35.5556,0,3,16,45,0.0590,0.9380,0.316763
73,898e7135_eval,unknown,0.0000,86.8946,0,2,610,702,0.1270,0.9699,0.707442
73,8b7bacbf_eval,unknown,0.0000,63.7833,0,4,671,1052,0.4513,0.1146,0.033659
73,8b9c3697_eval,unknown,0.0000,88.9688,0,3,1113,1251,0.6953,0.3677,0.174061
73,8e5c0c38_eval,unknown,0.0000,90.5797,0,2,875,966,0.8479,0.0718,0.042871
73,8f215267_eval,unknown,0.0000,88.2508,0,3,1337,1515,0.8265,0.4018,0.332682
73,8f3a5a89_eval,unknown,0.0000,70.7835,0,3,533,753,0.2797,0.7482,0.201314
73,9385bd28_eval,unknown,0.0000,70.8955,0,4,475,670,0.2375,0.4413,0.084867
73,97d7923e_eval,unknown,0.0000,85.1385,0,3,338,397,0.2039,0.4722,0.067893
73,981571dc_eval,unknown,0.0000,22.7475,0,4,818,3596,0.2069,1.0000,0.052514
73,9aaea919_eval,unknown,0.0000,90.8046,0,3,2449,2697,0.8843,0.8045,0.499037
73,9bbf930d_eval,unknown,0.0000,73.1103,0,3,590,807,0.2199,0.5972,0.008101
73,a251c730_eval,unknown,0.0000,73.9394,0,2,244,330,0.1274,0.8916,0.690537
73,a25697e4_eval,unknown,0.0000,95.6199,0,3,1288,1347,0.4676,0.6667,0.066706
73,a32d8b75_eval,unknown,0.0000,65.2053,0,3,937,1437,0.2592,0.7520,0.385059
73,a395ee82_eval,unknown,0.0000,91.9255,0,3,1332,1449,0.4872,0.6140,0.108161
73,a47bf94d_eval,unknown,0.0000,75.4158,0,3,1043,1383,0.3934,0.3943,0.033611
73,a6f40cea_eval,unknown,0.0000,63.8783,0,3,168,263,0.2303,0.5789,0.337283
73,aa4ec2a5_eval,unknown,0.0000,75.5937,0,3,1146,1516,0.3778,0.7821,0.253270
73,abc82100_eval,unknown,0.0000,77.4648,0,4,550,710,0.1658,0.6802,0.054588
73,b0039139_eval,unknown,0.0000,51.3274,0,4,58,113,0.0277,0.8274,0.094621
73,b10624e5_eval,unknown,0.0000,84.2720,0,2,1227,1456,0.7756,0.0628,0.015667
73,b5ca7ac4_eval,unknown,0.0000,72.7398,0,3,1054,1449,0.2992,0.8478,0.358168
73,b6f77b65_eval,unknown,0.0000,72.4476,0,5,518,715,0.1138,0.7664,0.046744
73,b99e7126_eval,unknown,0.0000,44.9603,0,3,1133,2520,0.4456,0.8571,0.044907
73,b9e38dc0_eval,unknown,0.0000,73.8095,0,3,465,630,0.1437,0.8150,0.085969
73,bf45cf4b_eval,unknown,0.0000,48.7395,0,3,174,357,0.0865,0.7044,0.081278
73,c4d067a0_eval,unknown,0.0000,90.6566,0,3,1436,1584,0.5857,0.2164,0.033462
73,c7f57c3e_eval,unknown,0.0000,86.2229,0,2,557,646,0.3256,0.7500,0.043974
73,cb2d8a2c_eval,unknown,0.0000,87.4459,0,4,1010,1155,0.3419,0.5276,0.063178
73,cbebaa4b_eval,unknown,0.0000,88.4058,0,2,854,966,0.6108,0.6548,0.296848
73,d35bdbdc_eval,unknown,0.0000,70.3704,0,3,209,297,0.0713,1.0000,0.056337
73,d59b0160_eval,unknown,0.0000,75.5556,0,3,578,765,0.2018,0.9916,0.154144
73,d8e07eb2_eval,unknown,0.0000,69.2868,0,5,2283,3295,0.6240,0.6208,0.331907
73,da515329_eval,unknown,0.0000,52.7809,0,3,465,881,0.3121,0.3145,0.079975
