epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_cell_accuracy,val_change_recall,val_copy_rate,val_grid_accuracy,val_loss,val_transformation_quality
,,0,,,0.0,0.0,0.0,0.0,,0.0
,0.0018498849832733245,0,,,,,,,,
0,,9,,3.026374101638794,,,,,,
0,,19,,2.02075457572937,,,,,,
0,,29,,0.9459250569343567,,,,,,
0,,39,,1.3040612936019897,,,,,,
0,,49,,0.9923267364501953,,,,,,
0,,59,,1.197251558303833,,,,,,
0,,69,,1.1952693462371826,,,,,,
0,,79,,0.940025269985199,,,,,,
0,,89,,0.8541921377182007,,,,,,
0,,99,,0.8717733025550842,,,,,,
0,,109,,1.0009204149246216,,,,,,
0,,119,,1.0005475282669067,,,,,,
0,,129,,0.7848670482635498,,,,,,
0,,139,,0.7602410912513733,,,,,,
0,,149,,1.0529881715774536,,,,,,
0,,159,,1.0285983085632324,,,,,,
0,,169,,0.896084725856781,,,,,,
0,,179,,0.6799975037574768,,,,,,
0,,189,,0.8918898701667786,,,,,,
0,,199,,0.7025287747383118,,,,,,
0,,209,,0.9255428910255432,,,,,,
0,,219,,0.8595053553581238,,,,,,
0,,229,,0.8439883589744568,,,,,,
0,,239,,0.8606041669845581,,,,,,
0,,249,,1.1452206373214722,,,,,,
0,,259,,0.557051420211792,,,,,,
0,,269,,0.8469377160072327,,,,,,
0,,279,,0.8383210897445679,,,,,,
0,,289,,1.0163462162017822,,,,,,
0,,299,,1.0918021202087402,,,,,,
0,,309,,0.8441243767738342,,,,,,
0,,319,,0.6868769526481628,,,,,,
0,,329,,0.8425267934799194,,,,,,
0,,339,,0.727804958820343,,,,,,
0,,349,,0.7164578437805176,,,,,,
0,,359,,0.6952680945396423,,,,,,
0,,369,,0.8255420327186584,,,,,,
0,,379,,0.6628526449203491,,,,,,
0,,389,,0.8676874041557312,,,,,,
0,,399,,0.6633601784706116,,,,,,
0,,409,,0.717168927192688,,,,,,
0,,419,,0.8857982754707336,,,,,,
0,,429,,0.7537998557090759,,,,,,
0,,439,,0.6806904673576355,,,,,,
0,,449,,0.7100450992584229,,,,,,
0,,459,,0.7757603526115417,,,,,,
0,,469,,0.882483959197998,,,,,,
0,,479,,0.784767210483551,,,,,,
0,,489,,0.5096492767333984,,,,,,
0,,499,,0.5962245464324951,,,,,,
0,,509,,0.7212002277374268,,,,,,
0,,519,,0.869236171245575,,,,,,
0,,529,,0.8590713739395142,,,,,,
0,,539,,0.6800881624221802,,,,,,
0,,549,,0.826724112033844,,,,,,
0,,559,,0.7958484292030334,,,,,,
0,,569,,0.8382652997970581,,,,,,
0,,579,,0.8194658756256104,,,,,,
0,,589,,0.7986603379249573,,,,,,
0,,599,,0.6778024435043335,,,,,,
0,,609,,0.5829289555549622,,,,,,
0,,619,,0.7238550782203674,,,,,,
0,,629,,0.8322531580924988,,,,,,
0,,639,,0.9218461513519287,,,,,,
0,,649,,0.7679269909858704,,,,,,
0,,659,,0.8286009430885315,,,,,,
0,,669,,0.9493085741996765,,,,,,
0,,679,,0.8437106609344482,,,,,,
0,,689,,0.8988500833511353,,,,,,
0,,699,,0.6128631234169006,,,,,,
0,,709,,0.7542873620986938,,,,,,
0,,719,,0.7371479868888855,,,,,,
0,,729,,0.9074620008468628,,,,,,
0,,739,,0.7689797282218933,,,,,,
0,,749,,0.7521267533302307,,,,,,
0,,759,,0.8463166356086731,,,,,,
0,,769,,0.9032232165336609,,,,,,
0,,779,,0.8388837575912476,,,,,,
0,,789,,0.8931519389152527,,,,,,
0,,799,,0.8441891074180603,,,,,,
0,,809,,0.6099273562431335,,,,,,
0,,819,,0.8450157642364502,,,,,,
0,,829,,0.8934022784233093,,,,,,
0,,839,,0.789491593837738,,,,,,
0,,849,,0.7179090976715088,,,,,,
0,,859,,0.910311222076416,,,,,,
0,,869,,0.8109456300735474,,,,,,
0,,879,,0.7724635601043701,,,,,,
0,,889,,0.7620735764503479,,,,,,
0,,899,,0.6352594494819641,,,,,,
0,,909,,0.9242967963218689,,,,,,
0,,919,,0.6437423825263977,,,,,,
0,,929,,0.7337977886199951,,,,,,
0,,939,,0.7193814516067505,,,,,,
0,,949,,0.8900947570800781,,,,,,
0,,959,,0.7193148136138916,,,,,,
0,,969,,0.9200698137283325,,,,,,
0,,979,,0.809450626373291,,,,,,
0,,989,,0.7844780087471008,,,,,,
0,,999,,0.7897436022758484,,,,,,
0,,1009,,0.7313666343688965,,,,,,
0,,1019,,0.7585614323616028,,,,,,
0,,1029,,0.8312538266181946,,,,,,
0,,1039,,0.8447290062904358,,,,,,
0,,1049,,0.6879662871360779,,,,,,
0,,1059,,0.6316819787025452,,,,,,
0,,1069,,0.8225064873695374,,,,,,
0,,1079,,0.7427629232406616,,,,,,
0,,1089,,0.6664984822273254,,,,,,
0,,1099,,0.8012619018554688,,,,,,
0,,1109,,0.6683062314987183,,,,,,
0,,1119,,0.6538684964179993,,,,,,
0,,1129,,0.7597100138664246,,,,,,
0,,1139,,0.74111008644104,,,,,,
0,,1149,,0.8444311022758484,,,,,,
0,,1159,,0.7627350091934204,,,,,,
0,,1169,,0.7528802752494812,,,,,,
0,,1179,,0.60130375623703,,,,,,
0,,1189,,0.8981956243515015,,,,,,
0,,1199,,0.9566408395767212,,,,,,
0,,1209,,0.5798538327217102,,,,,,
0,,1219,,0.720931887626648,,,,,,
0,,1229,,0.6537887454032898,,,,,,
0,,1239,,0.6048814654350281,,,,,,
0,,1249,,0.7703779935836792,,,,,,
0,,1259,,0.7207393050193787,,,,,,
0,,1269,,0.8636283874511719,,,,,,
0,,1279,,0.9267736673355103,,,,,,
0,,1289,,0.7750579118728638,,,,,,
