epoch,task_id,category,grid_accuracy,cell_accuracy,grid_correct,grid_total,cell_correct,cell_total,copy_rate,change_recall,transformation_quality
91,0934a4d8_eval,unknown,0.0000,13.4831,0,4,12,89,0.4205,0.5792,0.095991
91,135a2760_eval,unknown,0.0000,89.5238,0,2,470,525,0.2659,0.0556,0.001894
91,136b0064_eval,unknown,0.0000,78.9474,0,3,180,228,0.1353,0.3513,0.071650
91,13e47133_eval,unknown,0.0000,72.4919,0,3,672,927,0.0894,0.8854,0.285160
91,142ca369_eval,unknown,0.0000,89.5629,0,3,1004,1121,0.3986,0.1566,0.022495
91,16b78196_eval,unknown,0.0000,95.4394,0,2,1716,1798,0.9171,0.7670,0.772806
91,16de56c4_eval,unknown,0.0000,87.9487,0,3,343,390,0.1353,0.2650,0.008678
91,1818057f_eval,unknown,0.0000,90.5039,0,3,467,516,0.1846,0.1963,0.012323
91,195c6913_eval,unknown,0.0000,89.1318,0,3,1468,1647,0.5380,0.5946,0.164035
91,1ae2feb7_eval,unknown,0.0000,90.9926,0,3,495,544,0.1872,0.4087,0.018592
91,20270e3b_eval,unknown,0.0000,60.4651,0,4,104,172,0.0543,0.4159,0.026371
91,20a9e565_eval,unknown,0.0000,65.9574,0,3,62,94,0.3145,0.6860,0.496022
91,21897d95_eval,unknown,0.0000,69.8444,0,4,359,514,0.0361,0.8844,0.192856
91,221dfab4_eval,unknown,0.0000,93.0141,0,2,1185,1274,0.8061,0.8067,0.802270
91,247ef758_eval,unknown,0.0000,83.4990,0,3,420,503,0.1397,0.8373,0.184639
91,269e22fb_eval,unknown,0.0000,60.9023,0,5,1215,1995,0.1074,0.9289,0.421721
91,271d71e2_eval,unknown,0.0000,81.9838,0,3,405,494,0.1397,0.8426,0.191980
91,28a6681f_eval,unknown,0.0000,89.2256,0,3,265,297,0.0853,0.9472,0.117766
91,291dc1e1_eval,unknown,0.0000,58.7838,0,4,174,296,0.0612,0.8277,0.181904
91,2b83f449_eval,unknown,0.0000,78.6223,0,2,331,421,0.2410,0.6508,0.142431
91,2ba387bc_eval,unknown,0.0000,58.6842,0,4,223,380,0.4908,0.4544,0.304878
91,2c181942_eval,unknown,0.0000,94.6067,0,3,1263,1335,0.8196,0.6440,0.441113
91,2d0172a1_eval,unknown,0.0000,68.9895,0,4,198,287,0.6017,0.2982,0.225148
91,31f7f899_eval,unknown,0.0000,90.0000,0,3,396,440,0.2812,0.1111,0.008593
91,332f06d7_eval,unknown,0.0000,92.7746,0,4,642,692,0.3196,0.4618,0.032453
91,35ab12c3_eval,unknown,0.0000,82.3467,0,3,779,946,0.5431,0.4292,0.136422
91,36a08778_eval,unknown,0.0000,73.4043,0,6,690,940,0.3026,0.0977,0.015285
91,38007db0_eval,unknown,0.0000,70.4545,0,2,186,264,0.3717,0.5960,0.461329
91,3a25b0d8_eval,unknown,0.0000,44.2857,0,2,93,210,0.5411,0.4494,0.257619
91,3dc255db_eval,unknown,0.0000,95.0649,0,3,366,385,0.2485,0.3750,0.016379
91,3e6067c3_eval,unknown,0.0000,96.2482,0,3,1334,1386,0.5073,0.8836,0.504257
91,409aa875_eval,unknown,0.0000,96.4706,0,3,738,765,0.3109,0.7910,0.105337
91,446ef5d2_eval,unknown,0.0000,78.1065,0,2,264,338,0.1243,0.8181,0.155436
91,45a5af55_eval,unknown,0.0000,84.0800,0,2,1051,1250,0.1058,0.9743,0.752862
91,4a21e3da_eval,unknown,0.0000,84.5201,0,3,819,969,0.3919,0.4215,0.086075
91,4c3d4a41_eval,unknown,0.0000,82.3899,0,2,262,318,0.1202,0.8416,0.147309
91,4c416de3_eval,unknown,0.0000,92.6847,0,3,1305,1408,0.5563,0.7659,0.261492
91,4c7dc4dd_eval,unknown,0.0000,58.9744,0,2,23,39,0.1635,0.8376,0.492660
91,4e34c42c_eval,unknown,0.0000,57.1429,0,2,96,168,0.1449,0.8508,0.448978
91,53fb4810_eval,unknown,0.0000,93.6809,0,2,593,633,0.3482,0.7691,0.181368
91,5545f144_eval,unknown,0.0000,91.0781,0,3,245,269,0.2802,0.2735,0.126130
91,581f7754_eval,unknown,0.0000,84.6543,0,3,502,593,0.2221,0.6032,0.072028
91,58490d8a_eval,unknown,0.0000,85.1613,0,3,132,155,0.0920,0.8708,0.571209
91,58f5dbd5_eval,unknown,0.0000,60.1852,0,3,260,432,0.2058,0.5815,0.200774
91,5961cc34_eval,unknown,0.0000,92.9134,0,4,1652,1778,0.4258,0.7479,0.187314
91,5dbc8537_eval,unknown,0.0000,63.9576,0,2,181,283,0.0868,0.7671,0.257403
91,62593bfd_eval,unknown,0.0000,94.3357,0,2,1349,1430,0.7358,0.6391,0.389636
91,64efde09_eval,unknown,0.0000,90.5989,0,2,1195,1319,0.6424,0.6736,0.282025
91,65b59efc_eval,unknown,0.0000,64.1582,0,3,503,784,0.0619,0.7547,0.217537
91,67e490f4_eval,unknown,0.0000,66.3194,0,2,191,288,0.2970,0.7220,0.545735
91,6e453dd6_eval,unknown,0.0000,79.9347,0,3,490,613,0.1783,0.5132,0.063271
91,6e4f6532_eval,unknown,0.0000,91.1067,0,2,922,1012,0.5083,0.5567,0.158024
91,6ffbe589_eval,unknown,0.0000,48.3607,0,3,177,366,0.2503,0.4477,0.146532
91,71e489b6_eval,unknown,0.0000,88.5817,0,3,737,832,0.2911,0.2710,0.023028
91,7491f3cf_eval,unknown,0.0000,84.0517,0,4,585,696,0.1539,0.6118,0.082100
91,7666fa5d_eval,unknown,0.0000,88.8235,0,2,453,510,0.2142,0.8681,0.250890
91,78332cb0_eval,unknown,0.0000,62.4113,0,3,176,282,0.0686,0.7173,0.066663
91,7b0280bc_eval,unknown,0.0000,95.2431,0,3,901,946,0.2958,0.9566,0.325624
91,7b3084d4_eval,unknown,0.0000,56.3758,0,3,84,149,0.1117,0.7992,0.283128
91,7b5033c1_eval,unknown,0.0000,50.0000,0,2,22,44,0.0452,0.8730,0.238663
91,7b80bb43_eval,unknown,0.0000,96.7826,0,2,1113,1150,0.6773,0.9324,0.499437
91,7c66cb00_eval,unknown,0.0000,94.7149,0,3,2043,2157,0.8832,0.7323,0.769567
91,7ed72f31_eval,unknown,0.0000,91.6409,0,2,592,646,0.3880,0.6967,0.129227
91,800d221b_eval,unknown,0.0000,84.9934,0,3,640,753,0.2007,0.8855,0.255756
91,80a900e0_eval,unknown,0.0000,90.8818,0,2,907,998,0.0264,0.9940,0.699490
91,8698868d_eval,unknown,0.0000,48.4663,0,2,158,326,0.1718,0.8248,0.338392
91,88bcf3b4_eval,unknown,0.0000,89.6657,0,5,590,658,0.1544,0.7802,0.067946
91,88e364bc_eval,unknown,0.0000,98.2456,0,3,1176,1197,0.5271,0.9715,0.545305
91,89565ca0_eval,unknown,0.0000,33.3333,0,3,15,45,0.1091,0.8800,0.290330
91,898e7135_eval,unknown,0.0000,88.7464,0,2,623,702,0.1512,0.9180,0.699330
91,8b7bacbf_eval,unknown,0.0000,97.2433,0,4,1023,1052,0.2992,0.9760,0.397820
91,8b9c3697_eval,unknown,0.0000,95.7634,0,3,1198,1251,0.6589,0.7760,0.356335
91,8e5c0c38_eval,unknown,0.0000,98.2402,0,2,949,966,0.7871,0.9043,0.465952
91,8f215267_eval,unknown,0.0000,95.1155,0,3,1441,1515,0.7645,0.8234,0.616603
91,8f3a5a89_eval,unknown,0.0000,82.3373,0,3,620,753,0.3351,0.6274,0.220288
91,9385bd28_eval,unknown,0.0000,84.4776,0,4,566,670,0.2035,0.7866,0.167563
91,97d7923e_eval,unknown,0.0000,96.9773,0,3,385,397,0.1705,0.9431,0.146182
91,981571dc_eval,unknown,0.0000,92.0467,0,4,3310,3596,0.9155,0.7975,0.809121
91,9aaea919_eval,unknown,0.0000,96.3293,0,3,2598,2697,0.9633,0.5924,0.664735
91,9bbf930d_eval,unknown,0.0000,97.2739,0,3,785,807,0.2985,0.0000,0.000000
91,a251c730_eval,unknown,0.0000,65.7576,0,2,217,330,0.5562,0.4455,0.412649
91,a25697e4_eval,unknown,0.0000,97.3274,0,3,1311,1347,0.4761,0.6818,0.070207
91,a32d8b75_eval,unknown,0.0000,72.2338,0,3,1038,1437,0.2566,0.7877,0.450609
91,a395ee82_eval,unknown,0.0000,91.9945,0,3,1333,1449,0.5076,0.3907,0.071047
91,a47bf94d_eval,unknown,0.0000,92.0463,0,3,1273,1383,0.4868,0.2897,0.036925
91,a6f40cea_eval,unknown,0.0000,61.9772,0,3,163,263,0.3912,0.3414,0.225245
91,aa4ec2a5_eval,unknown,0.0000,86.6755,0,3,1314,1516,0.4264,0.6726,0.281100
91,abc82100_eval,unknown,0.0000,85.6338,0,4,608,710,0.1680,0.6944,0.069174
91,b0039139_eval,unknown,0.0000,53.0973,0,4,60,113,0.0390,0.7017,0.086282
91,b10624e5_eval,unknown,0.0000,95.4670,0,2,1390,1456,0.8351,0.4101,0.177553
91,b5ca7ac4_eval,unknown,0.0000,79.5721,0,3,1153,1449,0.3020,0.8682,0.398978
91,b6f77b65_eval,unknown,0.0000,84.3357,0,5,603,715,0.1374,0.7003,0.047340
91,b99e7126_eval,unknown,0.0000,97.6190,0,3,2460,2520,0.9913,0.2351,0.348830
91,b9e38dc0_eval,unknown,0.0000,85.8730,0,3,541,630,0.1952,0.6279,0.085076
91,bf45cf4b_eval,unknown,0.0000,55.7423,0,3,199,357,0.0881,0.6863,0.092972
91,c4d067a0_eval,unknown,0.0000,95.9596,0,3,1520,1584,0.6115,0.3623,0.057045
91,c7f57c3e_eval,unknown,0.0000,94.4272,0,2,610,646,0.3661,0.4167,0.028567
91,cb2d8a2c_eval,unknown,0.0000,90.3896,0,4,1044,1155,0.3710,0.3160,0.039166
91,cbebaa4b_eval,unknown,0.0000,90.3727,0,2,873,966,0.6191,0.6726,0.316678
91,d35bdbdc_eval,unknown,0.0000,90.2357,0,3,268,297,0.1072,0.8965,0.067351
91,d59b0160_eval,unknown,0.0000,88.7582,0,3,679,765,0.3212,0.6340,0.127171
91,d8e07eb2_eval,unknown,0.0000,93.0804,0,5,3067,3295,0.8030,0.7584,0.764390
91,da515329_eval,unknown,0.0000,72.8717,0,3,642,881,0.2559,0.6455,0.213995
91,db0c5428_eval,unknown,0.0000,76.1194,0,3,714,938,0.3733,0.5995,0.151406
91,db695cfb_eval,unknown,0.0000,88.1503,0,5,610,692,0.1979,0.1257,0.006115
91,dbff022c_eval,unknown,0.0000,94.0199,0,3,283,301,0.1457,0.2407,0.007009
91,dd6b8c4b_eval,unknown,0.0000,93.0556,0,3,335,360,0.1654,0.6944,0.024883
91,de809cff_eval,unknown,0.0000,76.3158,0,2,609,798,0.3977,0.2916,0.079499
91,dfadab01_eval,unknown,0.0000,67.7711,0,4,675,996,0.2069,0.4658,0.078292
91,e12f9a14_eval,unknown,0.0000,85.1695,0,4,1005,1180,0.2850,0.4102,0.059827
91,e3721c99_eval,unknown,0.0000,95.9956,0,2,1726,1798,0.7497,0.9950,0.953280
91,e376de54_eval,unknown,0.0000,96.3399,0,3,737,765,0.2796,0.1833,0.004854
91,e8686506_eval,unknown,0.0000,20.6349,0,2,13,63,0.0261,0.8601,0.068016
91,e87109e9_eval,unknown,0.0000,80.5128,0,3,1099,1365,0.2699,0.7302,0.492937
91,edb79dae_eval,unknown,0.0000,68.2785,0,2,353,517,0.2063,0.7275,0.381361
91,eee78d87_eval,unknown,0.0000,75.6863,0,3,579,765,0.0085,0.9876,0.322083
91,f560132c_eval,unknown,0.0000,62.3457,0,2,101,162,0.0990,0.7780,0.317006
91,f931b4a8_eval,unknown,0.0000,71.5576,0,5,317,443,0.0385,0.7382,0.127215
91,faa9f03d_eval,unknown,0.0000,90.4429,0,3,388,429,0.5996,0.8384,0.639349
91,fc7cae8d_eval,unknown,0.0000,73.5192,0,3,211,287,0.1118,0.9348,0.678613
