epoch,lr-Adam,step,train_loss_epoch,train_loss_step,val_cell_accuracy,val_change_recall,val_copy_rate,val_grid_accuracy,val_loss,val_transformation_f1
,0.0018498849832733245,0,,,,,,,,
0,,9,,1.451280951499939,,,,,,
0,,19,,1.0987168550491333,,,,,,
0,,29,,1.4210188388824463,,,,,,
0,,39,,1.1364165544509888,,,,,,
0,,49,,0.88617342710495,,,,,,
0,,59,,0.9132390022277832,,,,,,
0,,69,,0.9836775064468384,,,,,,
0,,79,,0.8736578226089478,,,,,,
0,,89,,0.85981684923172,,,,,,
0,,99,,0.9144995808601379,,,,,,
0,,100,,,0.7172338962554932,0.5776672959327698,0.2948361337184906,0.0,0.8901557326316833,0.25754374265670776
0,,100,1.132534384727478,,,,,,,
,0.0017260788365087466,101,,,,,,,,
1,,109,,0.7593073844909668,,,,,,
1,,119,,0.8380265235900879,,,,,,
1,,129,,0.8448545932769775,,,,,,
1,,139,,0.8771112561225891,,,,,,
1,,149,,0.9091763496398926,,,,,,
1,,159,,0.6979964971542358,,,,,,
1,,169,,0.8221267461776733,,,,,,
1,,179,,0.519779622554779,,,,,,
1,,189,,0.7404091358184814,,,,,,
1,,199,,0.7743614315986633,,,,,,
1,,201,,,0.7246160507202148,0.5738525986671448,0.29416558146476746,0.0,0.8735641241073608,0.25884318351745605
1,,201,0.8544707298278809,,,,,,,
,0.0013878341532585902,202,,,,,,,,
2,,209,,0.7447458505630493,,,,,,
2,,219,,0.6086234450340271,,,,,,
2,,229,,0.7065086364746094,,,,,,
2,,239,,0.764998197555542,,,,,,
2,,249,,0.7924670577049255,,,,,,
2,,259,,0.7904136776924133,,,,,,
2,,269,,0.7255547642707825,,,,,,
2,,279,,0.7319559454917908,,,,,,
2,,289,,0.8554397821426392,,,,,,
2,,299,,0.7518205046653748,,,,,,
2,,302,,,0.7226685285568237,0.5588921904563904,0.2931062579154968,0.0,0.825417697429657,0.25869882106781006
2,,302,0.8079637289047241,,,,,,,
,0.0009257833232438556,303,,,,,,,,
3,,309,,0.7882399559020996,,,,,,
3,,319,,0.9081406593322754,,,,,,
3,,329,,0.6787492632865906,,,,,,
3,,339,,1.0981770753860474,,,,,,
3,,349,,0.6670677065849304,,,,,,
3,,359,,0.8455551266670227,,,,,,
3,,369,,1.1057242155075073,,,,,,
3,,379,,0.57424396276474,,,,,,
3,,389,,0.7488605976104736,,,,,,
3,,399,,0.7306291460990906,,,,,,
3,,403,,,0.7305399179458618,0.5814329385757446,0.2956726551055908,0.0,0.812952995300293,0.26346760988235474
3,,403,0.7850704193115234,,,,,,,
,0.0004637324932291214,404,,,,,,,,
4,,409,,0.9705095291137695,,,,,,
4,,419,,0.6215143203735352,,,,,,
4,,429,,0.6026350855827332,,,,,,
4,,439,,0.7975276708602905,,,,,,
4,,449,,0.7793307900428772,,,,,,
4,,459,,0.5646557807922363,,,,,,
4,,469,,0.9698861837387085,,,,,,
4,,479,,0.6304393410682678,,,,,,
4,,489,,0.8045065402984619,,,,,,
4,,499,,0.7925631403923035,,,,,,
4,,504,,,0.7334406971931458,0.5654408931732178,0.2969282865524292,0.0,0.7953656315803528,0.2615644633769989
4,,504,0.7672585844993591,,,,,,,
,0.0001254878099789647,505,,,,,,,,
5,,509,,1.0460798740386963,,,,,,
5,,519,,0.8124866485595703,,,,,,
5,,529,,0.6439335942268372,,,,,,
5,,539,,0.8034546971321106,,,,,,
5,,549,,1.1191457509994507,,,,,,
5,,559,,0.6716477274894714,,,,,,
5,,569,,0.8697017431259155,,,,,,
5,,579,,0.7197741866111755,,,,,,
5,,589,,0.6708419322967529,,,,,,
5,,599,,0.7775788307189941,,,,,,
5,,605,,,0.7310947179794312,0.5666912794113159,0.29649999737739563,0.0,0.7909567356109619,0.26097092032432556
5,,605,0.7499620914459229,,,,,,,
,0.0018498849832733245,606,,,,,,,,
6,,609,,0.5573840141296387,,,,,,
6,,619,,0.775744616985321,,,,,,
6,,629,,0.6404418349266052,,,,,,
6,,639,,0.9746531844139099,,,,,,
6,,649,,0.8099815249443054,,,,,,
6,,659,,0.7490890026092529,,,,,,
6,,669,,0.7525610327720642,,,,,,
6,,679,,0.7125928401947021,,,,,,
6,,689,,1.0690929889678955,,,,,,
6,,699,,0.695946991443634,,,,,,
6,,706,,,0.7199527025222778,0.5833443403244019,0.2917538583278656,0.0,0.8444079756736755,0.26392167806625366
6,,706,0.7975398898124695,,,,,,,
,0.0017260788365087466,707,,,,,,,,
7,,709,,0.7944651246070862,,,,,,
7,,719,,0.9177635908126831,,,,,,
7,,729,,0.7646325826644897,,,,,,
7,,739,,1.0491161346435547,,,,,,
7,,749,,0.7186729311943054,,,,,,
7,,759,,0.8092094659805298,,,,,,
7,,769,,0.7030790448188782,,,,,,
7,,779,,0.9512825012207031,,,,,,
7,,789,,0.806052029132843,,,,,,
7,,799,,0.7263815402984619,,,,,,
7,,807,,,0.7327383160591125,0.603338897228241,0.2868553698062897,0.0,0.8225424885749817,0.27341458201408386
7,,807,0.7999483346939087,,,,,,,
,0.0013878341532585902,808,,,,,,,,
8,,809,,0.8648427128791809,,,,,,
8,,819,,0.8055495619773865,,,,,,
8,,829,,0.6119930148124695,,,,,,
8,,839,,0.7865579724311829,,,,,,
8,,849,,0.6181107759475708,,,,,,
8,,859,,0.7841776013374329,,,,,,
8,,869,,0.8903724551200867,,,,,,
8,,879,,0.8732851147651672,,,,,,
8,,889,,0.714772641658783,,,,,,
8,,899,,0.8884569406509399,,,,,,
8,,908,,,0.7234494686126709,0.5936253070831299,0.2855454683303833,0.0,0.8245835900306702,0.26899969577789307
8,,908,0.7744895219802856,,,,,,,
,0.0009257833232438556,909,,,,,,,,
9,,909,,0.7380300760269165,,,,,,
9,,919,,0.7344663739204407,,,,,,
9,,929,,0.912582516670227,,,,,,
9,,939,,0.8498516082763672,,,,,,
9,,949,,1.0576282739639282,,,,,,
9,,959,,0.7472420930862427,,,,,,
9,,969,,0.6862351298332214,,,,,,
9,,979,,1.0012980699539185,,,,,,
9,,989,,0.7878403067588806,,,,,,
9,,999,,0.9392712116241455,,,,,,
9,,1009,,0.6966729760169983,,,,,,
9,,1009,,,0.7279001474380493,0.5694603323936462,0.2964782118797302,0.0,0.796826183795929,0.26177695393562317
9,,1009,0.7512346506118774,,,,,,,
,0.0004637324932291214,1010,,,,,,,,
10,,1019,,0.641936719417572,,,,,,
10,,1029,,0.8047940135002136,,,,,,
10,,1039,,0.997665286064148,,,,,,
10,,1049,,0.7387564182281494,,,,,,
10,,1059,,0.7091484069824219,,,,,,
10,,1069,,0.648967981338501,,,,,,
10,,1079,,0.6754989624023438,,,,,,
10,,1089,,0.6589558720588684,,,,,,
10,,1099,,0.6704491972923279,,,,,,
10,,1109,,0.630487859249115,,,,,,
10,,1110,,,0.7293971180915833,0.5793914198875427,0.2920646071434021,0.0,0.7866035103797913,0.2650895416736603
10,,1110,0.7362140417098999,,,,,,,
,0.0001254878099789647,1111,,,,,,,,
11,,1119,,0.6949856281280518,,,,,,
11,,1129,,0.8827899694442749,,,,,,
11,,1139,,0.7412574887275696,,,,,,
11,,1149,,0.6651954650878906,,,,,,
11,,1159,,0.5869481563568115,,,,,,
11,,1169,,0.7547338008880615,,,,,,
11,,1179,,0.7909581661224365,,,,,,
11,,1189,,0.7951946258544922,,,,,,
11,,1199,,0.5866484045982361,,,,,,
11,,1209,,0.6969201564788818,,,,,,
11,,1211,,,0.7310101389884949,0.5667328834533691,0.29663026332855225,0.0,0.7831991910934448,0.26094985008239746
11,,1211,0.7257030010223389,,,,,,,
,0.0018498849832733245,1212,,,,,,,,
12,,1219,,0.5987328886985779,,,,,,
12,,1229,,0.6373637318611145,,,,,,
12,,1239,,0.849906325340271,,,,,,
12,,1249,,0.8205691576004028,,,,,,
12,,1259,,0.6782054901123047,,,,,,
12,,1269,,0.9216819405555725,,,,,,
12,,1279,,0.779784619808197,,,,,,
12,,1289,,0.6659055948257446,,,,,,
12,,1299,,0.647585928440094,,,,,,
12,,1309,,0.9933591485023499,,,,,,
12,,1312,,,0.7208122611045837,0.5741250514984131,0.2942706346511841,0.0,0.8364888429641724,0.2613597512245178
12,,1312,0.7646437287330627,,,,,,,
,0.0017260788365087466,1313,,,,,,,,
13,,1319,,0.6829532384872437,,,,,,
13,,1329,,0.8598344922065735,,,,,,
13,,1339,,0.7246993184089661,,,,,,
13,,1349,,0.6661108136177063,,,,,,
13,,1359,,0.7601678371429443,,,,,,
13,,1369,,0.7568233609199524,,,,,,
13,,1379,,0.7285588979721069,,,,,,
13,,1389,,0.8551648259162903,,,,,,
13,,1399,,0.755486249923706,,,,,,
13,,1409,,0.6812763810157776,,,,,,
